precinct,office,candidate,votes
Precinct 207,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",365
Precinct 207,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"GLOVER, ALAN",370
Precinct 207,Governor (Democratic),"Gibson, James B.",47
Precinct 207,Governor (Democratic),"McConnell, Leola",13
Precinct 207,Governor (Democratic),None Of These Candidates,22
Precinct 207,Governor (Democratic),"Titus, Dina",80
Precinct 207,Governor (Republican),"Beers, Bob",49
Precinct 207,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",1
Precinct 207,Governor (Republican),"GIBBONS, JIM",136
Precinct 207,Governor (Republican),"Hunt, Lorraine T.",29
Precinct 207,Governor (Republican),"Lusak, Stanleigh Harold",1
Precinct 207,Governor (Republican),None Of These Candidates,10
Precinct 207,"Justice of the Peace, Department 2 (Nonpartisan)","TATRO, JOHN",352
Precinct 207,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",39
Precinct 207,Lieutenant Governor (Democratic),"Montgomery, Bill",27
Precinct 207,Lieutenant Governor (Democratic),None Of These Candidates,27
Precinct 207,Lieutenant Governor (Democratic),"Stupak, Bob",32
Precinct 207,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",32
Precinct 207,Lieutenant Governor (Republican),"Hammargren, Lonnie",26
Precinct 207,Lieutenant Governor (Republican),"Kao, George",12
Precinct 207,Lieutenant Governor (Republican),"Krolicki, Brian",117
Precinct 207,Lieutenant Governor (Republican),"Moncrief, Janet",1
Precinct 207,Lieutenant Governor (Republican),None Of These Candidates,6
Precinct 207,Lieutenant Governor (Republican),"Woollen, Barbara Lee",63
Precinct 207,School Trustee District 1 (Nonpartisan),"SCOGGIN, NORMAN E.",350
Precinct 207,School Trustee District 6 - NP (Nonpartisan),"FONTAINE, JEFF",88
Precinct 207,School Trustee District 6 - NP (Nonpartisan),"HOWE, BARBARA",170
Precinct 207,School Trustee District 6 - NP (Nonpartisan),"KIRKLAND, ROGER",123
Precinct 207,Secretary Of State (Democratic),"Boyd, Roderick",32
Precinct 207,Secretary Of State (Democratic),"Miller, Ross",93
Precinct 207,Secretary Of State (Democratic),None Of These Candidates,34
Precinct 207,Secretary Of State (Republican),None Of These Candidates,32
Precinct 207,Secretary Of State (Republican),"Scroggins, Brian",84
Precinct 207,Secretary Of State (Republican),"Tarkanian, Danny",101
Precinct 207,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",383
Precinct 207,"State Assembly, District 40 (Republican)","WAGNER, JOHN",98
Precinct 207,"State Assembly, District 40 (Republican)","WARD, SHEILA M.",115
Precinct 207,State Treasurer (Democratic),"Marshall, Kate",110
Precinct 207,State Treasurer (Democratic),None Of These Candidates,22
Precinct 207,State Treasurer (Democratic),"VanderPal, Geoffrey",29
Precinct 207,State Treasurer (Republican),"Augustine, Kathy",23
Precinct 207,State Treasurer (Republican),"DeStefano, Mark",98
Precinct 207,State Treasurer (Republican),None Of These Candidates,45
Precinct 207,State Treasurer (Republican),"Pitts, Joseph",49
Precinct 207,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","EIBEN, JOSEPH ""JOE""",48
Precinct 207,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","KUHN, CHARLIE",72
Precinct 207,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","LIVERMORE, PETE",158
Precinct 207,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","WEAVER, NEIL",127
Precinct 207,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",71
Precinct 207,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",108
Precinct 207,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,77
Precinct 207,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",149
Precinct 207,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",156
Precinct 207,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",50
Precinct 207,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",63
Precinct 207,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,47
Precinct 207,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",95
Precinct 207,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",363
Precinct 207,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",61
Precinct 207,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",41
Precinct 207,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",2
Precinct 207,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",111
Precinct 207,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",6
Precinct 207,U.S. Senate (Democratic),"Carter, Jack",107
Precinct 207,U.S. Senate (Democratic),None Of These Candidates,24
Precinct 207,U.S. Senate (Democratic),"Tun, Ruby jee",31
Precinct 207,U.S. Senate (Republican),"Ensign, John",194
Precinct 207,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",13
Precinct 207,U.S. Senate (Republican),None Of These Candidates,16
Precinct 207,"University Board of Regents, District 9 (Nonpartisan)","FULSTONE, II, DAVID H.",59
Precinct 207,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",216
Precinct 207,"University Board of Regents, District 9 (Nonpartisan)","LANCASTER, TED S.",36
Precinct 207,"University Board of Regents, District 9 (Nonpartisan)","MOORE, LIZ",74
Precinct 209,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",262
Precinct 209,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"GLOVER, ALAN",264
Precinct 209,Governor (Democratic),"Gibson, James B.",46
Precinct 209,Governor (Democratic),"McConnell, Leola",3
Precinct 209,Governor (Democratic),None Of These Candidates,7
Precinct 209,Governor (Democratic),"Titus, Dina",62
Precinct 209,Governor (Republican),"Beers, Bob",32
Precinct 209,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",5
Precinct 209,Governor (Republican),"GIBBONS, JIM",84
Precinct 209,Governor (Republican),"Hunt, Lorraine T.",31
Precinct 209,Governor (Republican),"Lusak, Stanleigh Harold",1
Precinct 209,Governor (Republican),None Of These Candidates,1
Precinct 209,"Justice of the Peace, Department 2 (Nonpartisan)","TATRO, JOHN",258
Precinct 209,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",20
Precinct 209,Lieutenant Governor (Democratic),"Montgomery, Bill",10
Precinct 209,Lieutenant Governor (Democratic),None Of These Candidates,36
Precinct 209,Lieutenant Governor (Democratic),"Stupak, Bob",26
Precinct 209,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",21
Precinct 209,Lieutenant Governor (Republican),"Hammargren, Lonnie",13
Precinct 209,Lieutenant Governor (Republican),"Kao, George",10
Precinct 209,Lieutenant Governor (Republican),"Krolicki, Brian",64
Precinct 209,Lieutenant Governor (Republican),"Moncrief, Janet",5
Precinct 209,Lieutenant Governor (Republican),None Of These Candidates,11
Precinct 209,Lieutenant Governor (Republican),"Woollen, Barbara Lee",50
Precinct 209,School Trustee District 1 (Nonpartisan),"SCOGGIN, NORMAN E.",255
Precinct 209,School Trustee District 6 - NP (Nonpartisan),"FONTAINE, JEFF",44
Precinct 209,School Trustee District 6 - NP (Nonpartisan),"HOWE, BARBARA",126
Precinct 209,School Trustee District 6 - NP (Nonpartisan),"KIRKLAND, ROGER",91
Precinct 209,Secretary Of State (Democratic),"Boyd, Roderick",23
Precinct 209,Secretary Of State (Democratic),"Miller, Ross",65
Precinct 209,Secretary Of State (Democratic),None Of These Candidates,24
Precinct 209,Secretary Of State (Republican),None Of These Candidates,13
Precinct 209,Secretary Of State (Republican),"Scroggins, Brian",64
Precinct 209,Secretary Of State (Republican),"Tarkanian, Danny",70
Precinct 209,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",262
Precinct 209,"State Assembly, District 40 (Republican)","WAGNER, JOHN",64
Precinct 209,"State Assembly, District 40 (Republican)","WARD, SHEILA M.",77
Precinct 209,State Treasurer (Democratic),"Marshall, Kate",76
Precinct 209,State Treasurer (Democratic),None Of These Candidates,16
Precinct 209,State Treasurer (Democratic),"VanderPal, Geoffrey",24
Precinct 209,State Treasurer (Republican),"Augustine, Kathy",20
Precinct 209,State Treasurer (Republican),"DeStefano, Mark",79
Precinct 209,State Treasurer (Republican),None Of These Candidates,19
Precinct 209,State Treasurer (Republican),"Pitts, Joseph",27
Precinct 209,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","EIBEN, JOSEPH ""JOE""",33
Precinct 209,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","KUHN, CHARLIE",54
Precinct 209,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","LIVERMORE, PETE",116
Precinct 209,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","WEAVER, NEIL",76
Precinct 209,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",60
Precinct 209,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",78
Precinct 209,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,44
Precinct 209,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",92
Precinct 209,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",97
Precinct 209,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",33
Precinct 209,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",45
Precinct 209,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,29
Precinct 209,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",74
Precinct 209,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",263
Precinct 209,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",54
Precinct 209,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",24
Precinct 209,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",1
Precinct 209,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",70
Precinct 209,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",1
Precinct 209,U.S. Senate (Democratic),"Carter, Jack",92
Precinct 209,U.S. Senate (Democratic),None Of These Candidates,14
Precinct 209,U.S. Senate (Democratic),"Tun, Ruby jee",9
Precinct 209,U.S. Senate (Republican),"Ensign, John",133
Precinct 209,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",14
Precinct 209,U.S. Senate (Republican),None Of These Candidates,6
Precinct 209,"University Board of Regents, District 9 (Nonpartisan)","FULSTONE, II, DAVID H.",39
Precinct 209,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",152
Precinct 209,"University Board of Regents, District 9 (Nonpartisan)","LANCASTER, TED S.",24
Precinct 209,"University Board of Regents, District 9 (Nonpartisan)","MOORE, LIZ",60
Precinct 211,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",123
Precinct 211,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"GLOVER, ALAN",128
Precinct 211,Governor (Democratic),"Gibson, James B.",14
Precinct 211,Governor (Democratic),"McConnell, Leola",6
Precinct 211,Governor (Democratic),None Of These Candidates,6
Precinct 211,Governor (Democratic),"Titus, Dina",12
Precinct 211,Governor (Republican),"Beers, Bob",20
Precinct 211,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",0
Precinct 211,Governor (Republican),"GIBBONS, JIM",50
Precinct 211,Governor (Republican),"Hunt, Lorraine T.",20
Precinct 211,Governor (Republican),"Lusak, Stanleigh Harold",0
Precinct 211,Governor (Republican),None Of These Candidates,2
Precinct 211,"Justice of the Peace, Department 2 (Nonpartisan)","TATRO, JOHN",122
Precinct 211,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",5
Precinct 211,Lieutenant Governor (Democratic),"Montgomery, Bill",5
Precinct 211,Lieutenant Governor (Democratic),None Of These Candidates,7
Precinct 211,Lieutenant Governor (Democratic),"Stupak, Bob",12
Precinct 211,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",7
Precinct 211,Lieutenant Governor (Republican),"Hammargren, Lonnie",11
Precinct 211,Lieutenant Governor (Republican),"Kao, George",4
Precinct 211,Lieutenant Governor (Republican),"Krolicki, Brian",47
Precinct 211,Lieutenant Governor (Republican),"Moncrief, Janet",1
Precinct 211,Lieutenant Governor (Republican),None Of These Candidates,2
Precinct 211,Lieutenant Governor (Republican),"Woollen, Barbara Lee",27
Precinct 211,School Trustee District 1 (Nonpartisan),"SCOGGIN, NORMAN E.",115
Precinct 211,School Trustee District 6 - NP (Nonpartisan),"FONTAINE, JEFF",40
Precinct 211,School Trustee District 6 - NP (Nonpartisan),"HOWE, BARBARA",58
Precinct 211,School Trustee District 6 - NP (Nonpartisan),"KIRKLAND, ROGER",28
Precinct 211,Secretary Of State (Democratic),"Boyd, Roderick",11
Precinct 211,Secretary Of State (Democratic),"Miller, Ross",21
Precinct 211,Secretary Of State (Democratic),None Of These Candidates,3
Precinct 211,Secretary Of State (Republican),None Of These Candidates,8
Precinct 211,Secretary Of State (Republican),"Scroggins, Brian",36
Precinct 211,Secretary Of State (Republican),"Tarkanian, Danny",47
Precinct 211,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",120
Precinct 211,State Treasurer (Democratic),"Marshall, Kate",27
Precinct 211,State Treasurer (Democratic),None Of These Candidates,1
Precinct 211,State Treasurer (Democratic),"VanderPal, Geoffrey",10
Precinct 211,State Treasurer (Republican),"Augustine, Kathy",10
Precinct 211,State Treasurer (Republican),"DeStefano, Mark",53
Precinct 211,State Treasurer (Republican),None Of These Candidates,10
Precinct 211,State Treasurer (Republican),"Pitts, Joseph",16
Precinct 211,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","EIBEN, JOSEPH ""JOE""",16
Precinct 211,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","KUHN, CHARLIE",38
Precinct 211,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","LIVERMORE, PETE",38
Precinct 211,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","WEAVER, NEIL",40
Precinct 211,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",28
Precinct 211,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",41
Precinct 211,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,19
Precinct 211,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",47
Precinct 211,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",46
Precinct 211,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",24
Precinct 211,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",14
Precinct 211,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,16
Precinct 211,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",35
Precinct 211,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",125
Precinct 211,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",43
Precinct 211,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",12
Precinct 211,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",0
Precinct 211,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",33
Precinct 211,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",4
Precinct 211,U.S. Senate (Democratic),"Carter, Jack",28
Precinct 211,U.S. Senate (Democratic),None Of These Candidates,4
Precinct 211,U.S. Senate (Democratic),"Tun, Ruby jee",6
Precinct 211,U.S. Senate (Republican),"Ensign, John",83
Precinct 211,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",3
Precinct 211,U.S. Senate (Republican),None Of These Candidates,6
Precinct 211,"University Board of Regents, District 9 (Nonpartisan)","FULSTONE, II, DAVID H.",16
Precinct 211,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",78
Precinct 211,"University Board of Regents, District 9 (Nonpartisan)","LANCASTER, TED S.",16
Precinct 211,"University Board of Regents, District 9 (Nonpartisan)","MOORE, LIZ",21
Precinct 213,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",199
Precinct 213,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"GLOVER, ALAN",205
Precinct 213,Governor (Democratic),"Gibson, James B.",23
Precinct 213,Governor (Democratic),"McConnell, Leola",3
Precinct 213,Governor (Democratic),None Of These Candidates,6
Precinct 213,Governor (Democratic),"Titus, Dina",42
Precinct 213,Governor (Republican),"Beers, Bob",32
Precinct 213,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",3
Precinct 213,Governor (Republican),"GIBBONS, JIM",62
Precinct 213,Governor (Republican),"Hunt, Lorraine T.",24
Precinct 213,Governor (Republican),"Lusak, Stanleigh Harold",1
Precinct 213,Governor (Republican),None Of These Candidates,3
Precinct 213,"Justice of the Peace, Department 2 (Nonpartisan)","TATRO, JOHN",205
Precinct 213,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",11
Precinct 213,Lieutenant Governor (Democratic),"Montgomery, Bill",11
Precinct 213,Lieutenant Governor (Democratic),None Of These Candidates,24
Precinct 213,Lieutenant Governor (Democratic),"Stupak, Bob",6
Precinct 213,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",20
Precinct 213,Lieutenant Governor (Republican),"Hammargren, Lonnie",13
Precinct 213,Lieutenant Governor (Republican),"Kao, George",4
Precinct 213,Lieutenant Governor (Republican),"Krolicki, Brian",80
Precinct 213,Lieutenant Governor (Republican),"Moncrief, Janet",4
Precinct 213,Lieutenant Governor (Republican),None Of These Candidates,7
Precinct 213,Lieutenant Governor (Republican),"Woollen, Barbara Lee",18
Precinct 213,School Trustee District 1 (Nonpartisan),"SCOGGIN, NORMAN E.",188
Precinct 213,School Trustee District 6 - NP (Nonpartisan),"FONTAINE, JEFF",59
Precinct 213,School Trustee District 6 - NP (Nonpartisan),"HOWE, BARBARA",77
Precinct 213,School Trustee District 6 - NP (Nonpartisan),"KIRKLAND, ROGER",65
Precinct 213,Secretary Of State (Democratic),"Boyd, Roderick",16
Precinct 213,Secretary Of State (Democratic),"Miller, Ross",40
Precinct 213,Secretary Of State (Democratic),None Of These Candidates,16
Precinct 213,Secretary Of State (Republican),None Of These Candidates,14
Precinct 213,Secretary Of State (Republican),"Scroggins, Brian",62
Precinct 213,Secretary Of State (Republican),"Tarkanian, Danny",47
Precinct 213,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",211
Precinct 213,State Treasurer (Democratic),"Marshall, Kate",52
Precinct 213,State Treasurer (Democratic),None Of These Candidates,13
Precinct 213,State Treasurer (Democratic),"VanderPal, Geoffrey",8
Precinct 213,State Treasurer (Republican),"Augustine, Kathy",18
Precinct 213,State Treasurer (Republican),"DeStefano, Mark",53
Precinct 213,State Treasurer (Republican),None Of These Candidates,28
Precinct 213,State Treasurer (Republican),"Pitts, Joseph",25
Precinct 213,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","EIBEN, JOSEPH ""JOE""",37
Precinct 213,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","KUHN, CHARLIE",42
Precinct 213,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","LIVERMORE, PETE",86
Precinct 213,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","WEAVER, NEIL",52
Precinct 213,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",35
Precinct 213,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",74
Precinct 213,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,41
Precinct 213,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",72
Precinct 213,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",83
Precinct 213,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",27
Precinct 213,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",26
Precinct 213,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,36
Precinct 213,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",51
Precinct 213,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",201
Precinct 213,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",38
Precinct 213,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",15
Precinct 213,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",3
Precinct 213,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",69
Precinct 213,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",2
Precinct 213,U.S. Senate (Democratic),"Carter, Jack",54
Precinct 213,U.S. Senate (Democratic),None Of These Candidates,11
Precinct 213,U.S. Senate (Democratic),"Tun, Ruby jee",8
Precinct 213,U.S. Senate (Republican),"Ensign, John",111
Precinct 213,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",9
Precinct 213,U.S. Senate (Republican),None Of These Candidates,6
Precinct 213,"University Board of Regents, District 9 (Nonpartisan)","FULSTONE, II, DAVID H.",53
Precinct 213,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",106
Precinct 213,"University Board of Regents, District 9 (Nonpartisan)","LANCASTER, TED S.",14
Precinct 213,"University Board of Regents, District 9 (Nonpartisan)","MOORE, LIZ",36
Precinct 301,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",291
Precinct 301,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"GLOVER, ALAN",309
Precinct 301,Governor (Democratic),"Gibson, James B.",33
Precinct 301,Governor (Democratic),"McConnell, Leola",5
Precinct 301,Governor (Democratic),None Of These Candidates,12
Precinct 301,Governor (Democratic),"Titus, Dina",53
Precinct 301,Governor (Republican),"Beers, Bob",29
Precinct 301,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",0
Precinct 301,Governor (Republican),"GIBBONS, JIM",115
Precinct 301,Governor (Republican),"Hunt, Lorraine T.",41
Precinct 301,Governor (Republican),"Lusak, Stanleigh Harold",0
Precinct 301,Governor (Republican),None Of These Candidates,10
Precinct 301,"Justice of the Peace, Department 2 (Nonpartisan)","TATRO, JOHN",292
Precinct 301,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",21
Precinct 301,Lieutenant Governor (Democratic),"Montgomery, Bill",10
Precinct 301,Lieutenant Governor (Democratic),None Of These Candidates,29
Precinct 301,Lieutenant Governor (Democratic),"Stupak, Bob",15
Precinct 301,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",25
Precinct 301,Lieutenant Governor (Republican),"Hammargren, Lonnie",21
Precinct 301,Lieutenant Governor (Republican),"Kao, George",8
Precinct 301,Lieutenant Governor (Republican),"Krolicki, Brian",111
Precinct 301,Lieutenant Governor (Republican),"Moncrief, Janet",1
Precinct 301,Lieutenant Governor (Republican),None Of These Candidates,9
Precinct 301,Lieutenant Governor (Republican),"Woollen, Barbara Lee",44
Precinct 301,School Trustee District 1 (Nonpartisan),"SCOGGIN, NORMAN E.",277
Precinct 301,School Trustee District 6 - NP (Nonpartisan),"FONTAINE, JEFF",74
Precinct 301,School Trustee District 6 - NP (Nonpartisan),"HOWE, BARBARA",135
Precinct 301,School Trustee District 6 - NP (Nonpartisan),"KIRKLAND, ROGER",89
Precinct 301,Secretary Of State (Democratic),"Boyd, Roderick",14
Precinct 301,Secretary Of State (Democratic),"Miller, Ross",66
Precinct 301,Secretary Of State (Democratic),None Of These Candidates,22
Precinct 301,Secretary Of State (Republican),None Of These Candidates,30
Precinct 301,Secretary Of State (Republican),"Scroggins, Brian",70
Precinct 301,Secretary Of State (Republican),"Tarkanian, Danny",87
Precinct 301,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",307
Precinct 301,"State Assembly, District 40 (Republican)","WAGNER, JOHN",86
Precinct 301,"State Assembly, District 40 (Republican)","WARD, SHEILA M.",94
Precinct 301,State Treasurer (Democratic),"Marshall, Kate",67
Precinct 301,State Treasurer (Democratic),None Of These Candidates,14
Precinct 301,State Treasurer (Democratic),"VanderPal, Geoffrey",22
Precinct 301,State Treasurer (Republican),"Augustine, Kathy",20
Precinct 301,State Treasurer (Republican),"DeStefano, Mark",99
Precinct 301,State Treasurer (Republican),None Of These Candidates,47
Precinct 301,State Treasurer (Republican),"Pitts, Joseph",19
Precinct 301,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","EIBEN, JOSEPH ""JOE""",32
Precinct 301,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","KUHN, CHARLIE",71
Precinct 301,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","LIVERMORE, PETE",135
Precinct 301,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","WEAVER, NEIL",74
Precinct 301,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",59
Precinct 301,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",107
Precinct 301,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,59
Precinct 301,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",93
Precinct 301,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",122
Precinct 301,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",30
Precinct 301,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",46
Precinct 301,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,46
Precinct 301,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",76
Precinct 301,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",294
Precinct 301,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",62
Precinct 301,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",31
Precinct 301,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",3
Precinct 301,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",96
Precinct 301,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",3
Precinct 301,U.S. Senate (Democratic),"Carter, Jack",85
Precinct 301,U.S. Senate (Democratic),None Of These Candidates,11
Precinct 301,U.S. Senate (Democratic),"Tun, Ruby jee",8
Precinct 301,U.S. Senate (Republican),"Ensign, John",185
Precinct 301,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",4
Precinct 301,U.S. Senate (Republican),None Of These Candidates,6
Precinct 301,"University Board of Regents, District 9 (Nonpartisan)","FULSTONE, II, DAVID H.",60
Precinct 301,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",168
Precinct 301,"University Board of Regents, District 9 (Nonpartisan)","LANCASTER, TED S.",27
Precinct 301,"University Board of Regents, District 9 (Nonpartisan)","MOORE, LIZ",58
Precinct 303,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",321
Precinct 303,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"GLOVER, ALAN",327
Precinct 303,Governor (Democratic),"Gibson, James B.",42
