precinct,office,candidate,votes
PRECINCT 6,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",29
PRECINCT 6,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",19
PRECINCT 6,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",13
PRECINCT 6,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",1
PRECINCT 6,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",34
PRECINCT 6,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",0
PRECINCT 6,U.S. Senate (Democratic),"Carter, Jack",87
PRECINCT 6,U.S. Senate (Democratic),None Of These Candidates,19
PRECINCT 6,U.S. Senate (Democratic),"Tun, Ruby jee",11
PRECINCT 6,U.S. Senate (Republican),"Ensign, John",57
PRECINCT 6,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",4
PRECINCT 6,U.S. Senate (Republican),None Of These Candidates,6
PRECINCT 7,Governor (Democratic),"Gibson, James B.",7
PRECINCT 7,Governor (Democratic),"McConnell, Leola",0
PRECINCT 7,Governor (Democratic),None Of These Candidates,3
PRECINCT 7,Governor (Democratic),"Titus, Dina",7
PRECINCT 7,Governor (Republican),"Beers, Bob",4
PRECINCT 7,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",0
PRECINCT 7,Governor (Republican),"GIBBONS, JIM",16
PRECINCT 7,Governor (Republican),"Hunt, Lorraine T.",2
PRECINCT 7,Governor (Republican),"Lusak, Stanleigh Harold",0
PRECINCT 7,Governor (Republican),None Of These Candidates,0
PRECINCT 7,HAWTHORNE Township Constable (Nonpartisan),"SCHAAF, GARY",18
PRECINCT 7,HAWTHORNE Township Constable (Nonpartisan),"STROMMATT, RICHARD H.",14
PRECINCT 7,HAWTHORNE Township Constable (Nonpartisan),"TETERS, SR., TOM",14
PRECINCT 7,HAWTHORNE Township Justice of the Peace (Nonpartisan),"BARTON, WADE",5
PRECINCT 7,HAWTHORNE Township Justice of the Peace (Nonpartisan),"FUNK, GARY A.",4
PRECINCT 7,HAWTHORNE Township Justice of the Peace (Nonpartisan),"GUNTER, JAY T.",9
PRECINCT 7,HAWTHORNE Township Justice of the Peace (Nonpartisan),"GUSTAFSON, CATHY",13
PRECINCT 7,HAWTHORNE Township Justice of the Peace (Nonpartisan),"SKVARNA, LEE",15
PRECINCT 7,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",4
PRECINCT 7,Lieutenant Governor (Democratic),"Montgomery, Bill",0
PRECINCT 7,Lieutenant Governor (Democratic),None Of These Candidates,7
PRECINCT 7,Lieutenant Governor (Democratic),"Stupak, Bob",5
PRECINCT 7,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",1
PRECINCT 7,Lieutenant Governor (Republican),"Hammargren, Lonnie",3
PRECINCT 7,Lieutenant Governor (Republican),"Kao, George",0
PRECINCT 7,Lieutenant Governor (Republican),"Krolicki, Brian",10
PRECINCT 7,Lieutenant Governor (Republican),"Moncrief, Janet",0
PRECINCT 7,Lieutenant Governor (Republican),None Of These Candidates,4
PRECINCT 7,Lieutenant Governor (Republican),"Woollen, Barbara Lee",5
PRECINCT 7,MINERAL COUNTY School Trustee Seat Hawthorne Seat - (Nonpartisan),"CLARK, JANEEN D.",15
PRECINCT 7,MINERAL COUNTY School Trustee Seat Hawthorne Seat - (Nonpartisan),"DEMENT, JUNE",16
PRECINCT 7,MINERAL COUNTY School Trustee Seat Hawthorne Seat - (Nonpartisan),"ISOM, COURTNEY",15
PRECINCT 7,Secretary Of State (Democratic),"Boyd, Roderick",2
PRECINCT 7,Secretary Of State (Democratic),"Miller, Ross",10
PRECINCT 7,Secretary Of State (Democratic),None Of These Candidates,4
PRECINCT 7,Secretary Of State (Republican),None Of These Candidates,4
PRECINCT 7,Secretary Of State (Republican),"Scroggins, Brian",12
PRECINCT 7,Secretary Of State (Republican),"Tarkanian, Danny",7
PRECINCT 7,Sheriff - MINERAL - (Nonpartisan),"CORNELL, DAVID",2
PRECINCT 7,Sheriff - MINERAL - (Nonpartisan),"HOFERER, JR., ROBERT L.",12
PRECINCT 7,Sheriff - MINERAL - (Nonpartisan),"MADRASO, JR., JOHN",9
PRECINCT 7,Sheriff - MINERAL - (Nonpartisan),"SHIELDS, MARK J.",0
PRECINCT 7,Sheriff - MINERAL - (Nonpartisan),"SMITH, ED ""SMITTY""",20
PRECINCT 7,Sheriff - MINERAL - (Nonpartisan),"TRDLA, FRED",4
PRECINCT 7,"State Assembly, District 36 (Democratic)","COCHRAN, ANGIE G.",6
PRECINCT 7,"State Assembly, District 36 (Democratic)","KULKIN, HARLEY Z.",2
PRECINCT 7,"State Assembly, District 36 (Democratic)","MURRAY, LAURAYNE",8
PRECINCT 7,"State Assembly, District 36 (Republican)","BROWN, JOHN M.",4
PRECINCT 7,"State Assembly, District 36 (Republican)","GOEDHART, ED",15
PRECINCT 7,"State Assembly, District 36 (Republican)","HIGBEE, JR., ED",3
PRECINCT 7,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",41
PRECINCT 7,State Treasurer (Democratic),"Marshall, Kate",10
PRECINCT 7,State Treasurer (Democratic),None Of These Candidates,3
PRECINCT 7,State Treasurer (Democratic),"VanderPal, Geoffrey",3
PRECINCT 7,State Treasurer (Republican),"Augustine, Kathy",6
PRECINCT 7,State Treasurer (Republican),"DeStefano, Mark",12
PRECINCT 7,State Treasurer (Republican),None Of These Candidates,4
PRECINCT 7,State Treasurer (Republican),"Pitts, Joseph",1
PRECINCT 7,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",3
PRECINCT 7,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",7
PRECINCT 7,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,13
PRECINCT 7,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",23
PRECINCT 7,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",15
PRECINCT 7,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",3
PRECINCT 7,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",14
PRECINCT 7,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,11
PRECINCT 7,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",3
PRECINCT 7,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",6
PRECINCT 7,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",7
PRECINCT 7,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",0
PRECINCT 7,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",9
PRECINCT 7,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",0
PRECINCT 7,U.S. Senate (Democratic),"Carter, Jack",12
PRECINCT 7,U.S. Senate (Democratic),None Of These Candidates,4
PRECINCT 7,U.S. Senate (Democratic),"Tun, Ruby jee",1
PRECINCT 7,U.S. Senate (Republican),"Ensign, John",20
PRECINCT 7,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",0
PRECINCT 7,U.S. Senate (Republican),None Of These Candidates,2
PRECINCT 8,Governor (Democratic),"Gibson, James B.",
PRECINCT 8,Governor (Democratic),"McConnell, Leola",
PRECINCT 8,Governor (Democratic),None Of These Candidates,
PRECINCT 8,Governor (Democratic),"Titus, Dina",
PRECINCT 8,Governor (Republican),"Beers, Bob",2
PRECINCT 8,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",0
PRECINCT 8,Governor (Republican),"GIBBONS, JIM",10
PRECINCT 8,Governor (Republican),"Hunt, Lorraine T.",1
PRECINCT 8,Governor (Republican),"Lusak, Stanleigh Harold",0
PRECINCT 8,Governor (Republican),None Of These Candidates,1
PRECINCT 8,HAWTHORNE Township Constable (Nonpartisan),"SCHAAF, GARY",13
PRECINCT 8,HAWTHORNE Township Constable (Nonpartisan),"STROMMATT, RICHARD H.",9
PRECINCT 8,HAWTHORNE Township Constable (Nonpartisan),"TETERS, SR., TOM",5
PRECINCT 8,HAWTHORNE Township Justice of the Peace (Nonpartisan),"BARTON, WADE",5
PRECINCT 8,HAWTHORNE Township Justice of the Peace (Nonpartisan),"FUNK, GARY A.",3
PRECINCT 8,HAWTHORNE Township Justice of the Peace (Nonpartisan),"GUNTER, JAY T.",5
PRECINCT 8,HAWTHORNE Township Justice of the Peace (Nonpartisan),"GUSTAFSON, CATHY",8
PRECINCT 8,HAWTHORNE Township Justice of the Peace (Nonpartisan),"SKVARNA, LEE",6
PRECINCT 8,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",
PRECINCT 8,Lieutenant Governor (Democratic),"Montgomery, Bill",
PRECINCT 8,Lieutenant Governor (Democratic),None Of These Candidates,
PRECINCT 8,Lieutenant Governor (Democratic),"Stupak, Bob",
PRECINCT 8,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",
PRECINCT 8,Lieutenant Governor (Republican),"Hammargren, Lonnie",2
PRECINCT 8,Lieutenant Governor (Republican),"Kao, George",3
PRECINCT 8,Lieutenant Governor (Republican),"Krolicki, Brian",1
PRECINCT 8,Lieutenant Governor (Republican),"Moncrief, Janet",0
PRECINCT 8,Lieutenant Governor (Republican),None Of These Candidates,2
PRECINCT 8,Lieutenant Governor (Republican),"Woollen, Barbara Lee",6
PRECINCT 8,MINERAL COUNTY School Trustee Seat Hawthorne Seat - (Nonpartisan),"CLARK, JANEEN D.",4
PRECINCT 8,MINERAL COUNTY School Trustee Seat Hawthorne Seat - (Nonpartisan),"DEMENT, JUNE",12
PRECINCT 8,MINERAL COUNTY School Trustee Seat Hawthorne Seat - (Nonpartisan),"ISOM, COURTNEY",11
PRECINCT 8,Secretary Of State (Democratic),"Boyd, Roderick",
PRECINCT 8,Secretary Of State (Democratic),"Miller, Ross",
PRECINCT 8,Secretary Of State (Democratic),None Of These Candidates,
PRECINCT 8,Secretary Of State (Republican),None Of These Candidates,4
PRECINCT 8,Secretary Of State (Republican),"Scroggins, Brian",4
PRECINCT 8,Secretary Of State (Republican),"Tarkanian, Danny",6
PRECINCT 8,Sheriff - MINERAL - (Nonpartisan),"CORNELL, DAVID",3
PRECINCT 8,Sheriff - MINERAL - (Nonpartisan),"HOFERER, JR., ROBERT L.",0
PRECINCT 8,Sheriff - MINERAL - (Nonpartisan),"MADRASO, JR., JOHN",6
PRECINCT 8,Sheriff - MINERAL - (Nonpartisan),"SHIELDS, MARK J.",0
PRECINCT 8,Sheriff - MINERAL - (Nonpartisan),"SMITH, ED ""SMITTY""",14
PRECINCT 8,Sheriff - MINERAL - (Nonpartisan),"TRDLA, FRED",4
PRECINCT 8,"State Assembly, District 36 (Democratic)","COCHRAN, ANGIE G.",
PRECINCT 8,"State Assembly, District 36 (Democratic)","KULKIN, HARLEY Z.",
PRECINCT 8,"State Assembly, District 36 (Democratic)","MURRAY, LAURAYNE",
PRECINCT 8,"State Assembly, District 36 (Republican)","BROWN, JOHN M.",3
PRECINCT 8,"State Assembly, District 36 (Republican)","GOEDHART, ED",10
PRECINCT 8,"State Assembly, District 36 (Republican)","HIGBEE, JR., ED",1
PRECINCT 8,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",27
PRECINCT 8,State Treasurer (Democratic),"Marshall, Kate",
PRECINCT 8,State Treasurer (Democratic),None Of These Candidates,
PRECINCT 8,State Treasurer (Democratic),"VanderPal, Geoffrey",
PRECINCT 8,State Treasurer (Republican),"Augustine, Kathy",3
PRECINCT 8,State Treasurer (Republican),"DeStefano, Mark",7
PRECINCT 8,State Treasurer (Republican),None Of These Candidates,1
PRECINCT 8,State Treasurer (Republican),"Pitts, Joseph",3
PRECINCT 8,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",7
PRECINCT 8,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",7
PRECINCT 8,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,6
PRECINCT 8,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",7
PRECINCT 8,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",4
PRECINCT 8,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",8
PRECINCT 8,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",4
PRECINCT 8,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,4
PRECINCT 8,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",7
PRECINCT 8,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",5
PRECINCT 8,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",5
PRECINCT 8,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",1
PRECINCT 8,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",2
PRECINCT 8,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",1
PRECINCT 8,U.S. Senate (Democratic),"Carter, Jack",
PRECINCT 8,U.S. Senate (Democratic),None Of These Candidates,
PRECINCT 8,U.S. Senate (Democratic),"Tun, Ruby jee",
PRECINCT 8,U.S. Senate (Republican),"Ensign, John",13
PRECINCT 8,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",0
PRECINCT 8,U.S. Senate (Republican),None Of These Candidates,1
PRECINCT 9,Governor (Democratic),"Gibson, James B.",24
PRECINCT 9,Governor (Democratic),"McConnell, Leola",2
PRECINCT 9,Governor (Democratic),None Of These Candidates,3
PRECINCT 9,Governor (Democratic),"Titus, Dina",20
PRECINCT 9,Governor (Republican),"Beers, Bob",18
PRECINCT 9,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",0
PRECINCT 9,Governor (Republican),"GIBBONS, JIM",21
PRECINCT 9,Governor (Republican),"Hunt, Lorraine T.",4
PRECINCT 9,Governor (Republican),"Lusak, Stanleigh Harold",0
PRECINCT 9,Governor (Republican),None Of These Candidates,3
PRECINCT 9,HAWTHORNE Township Constable (Nonpartisan),"SCHAAF, GARY",60
PRECINCT 9,HAWTHORNE Township Constable (Nonpartisan),"STROMMATT, RICHARD H.",22
PRECINCT 9,HAWTHORNE Township Constable (Nonpartisan),"TETERS, SR., TOM",14
PRECINCT 9,HAWTHORNE Township Justice of the Peace (Nonpartisan),"BARTON, WADE",33
PRECINCT 9,HAWTHORNE Township Justice of the Peace (Nonpartisan),"FUNK, GARY A.",13
PRECINCT 9,HAWTHORNE Township Justice of the Peace (Nonpartisan),"GUNTER, JAY T.",19
PRECINCT 9,HAWTHORNE Township Justice of the Peace (Nonpartisan),"GUSTAFSON, CATHY",11
PRECINCT 9,HAWTHORNE Township Justice of the Peace (Nonpartisan),"SKVARNA, LEE",23
PRECINCT 9,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",15
PRECINCT 9,Lieutenant Governor (Democratic),"Montgomery, Bill",4
PRECINCT 9,Lieutenant Governor (Democratic),None Of These Candidates,13
PRECINCT 9,Lieutenant Governor (Democratic),"Stupak, Bob",10
PRECINCT 9,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",7
PRECINCT 9,Lieutenant Governor (Republican),"Hammargren, Lonnie",13
PRECINCT 9,Lieutenant Governor (Republican),"Kao, George",2
PRECINCT 9,Lieutenant Governor (Republican),"Krolicki, Brian",7
PRECINCT 9,Lieutenant Governor (Republican),"Moncrief, Janet",2
PRECINCT 9,Lieutenant Governor (Republican),None Of These Candidates,11
PRECINCT 9,Lieutenant Governor (Republican),"Woollen, Barbara Lee",9
PRECINCT 9,MINERAL COUNTY School Trustee Seat Hawthorne Seat - (Nonpartisan),"CLARK, JANEEN D.",25
PRECINCT 9,MINERAL COUNTY School Trustee Seat Hawthorne Seat - (Nonpartisan),"DEMENT, JUNE",29
PRECINCT 9,MINERAL COUNTY School Trustee Seat Hawthorne Seat - (Nonpartisan),"ISOM, COURTNEY",42
PRECINCT 9,Secretary Of State (Democratic),"Boyd, Roderick",11
PRECINCT 9,Secretary Of State (Democratic),"Miller, Ross",24
PRECINCT 9,Secretary Of State (Democratic),None Of These Candidates,13
PRECINCT 9,Secretary Of State (Republican),None Of These Candidates,12
PRECINCT 9,Secretary Of State (Republican),"Scroggins, Brian",17
PRECINCT 9,Secretary Of State (Republican),"Tarkanian, Danny",15
PRECINCT 9,Sheriff - MINERAL - (Nonpartisan),"CORNELL, DAVID",11
PRECINCT 9,Sheriff - MINERAL - (Nonpartisan),"HOFERER, JR., ROBERT L.",6
PRECINCT 9,Sheriff - MINERAL - (Nonpartisan),"MADRASO, JR., JOHN",25
PRECINCT 9,Sheriff - MINERAL - (Nonpartisan),"SHIELDS, MARK J.",1
PRECINCT 9,Sheriff - MINERAL - (Nonpartisan),"SMITH, ED ""SMITTY""",47
PRECINCT 9,Sheriff - MINERAL - (Nonpartisan),"TRDLA, FRED",12
PRECINCT 9,"State Assembly, District 36 (Democratic)","COCHRAN, ANGIE G.",6
PRECINCT 9,"State Assembly, District 36 (Democratic)","KULKIN, HARLEY Z.",8
PRECINCT 9,"State Assembly, District 36 (Democratic)","MURRAY, LAURAYNE",33
PRECINCT 9,"State Assembly, District 36 (Republican)","BROWN, JOHN M.",7
PRECINCT 9,"State Assembly, District 36 (Republican)","GOEDHART, ED",24
PRECINCT 9,"State Assembly, District 36 (Republican)","HIGBEE, JR., ED",11
PRECINCT 9,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",79
PRECINCT 9,State Treasurer (Democratic),"Marshall, Kate",32
PRECINCT 9,State Treasurer (Democratic),None Of These Candidates,7
PRECINCT 9,State Treasurer (Democratic),"VanderPal, Geoffrey",10
PRECINCT 9,State Treasurer (Republican),"Augustine, Kathy",16
PRECINCT 9,State Treasurer (Republican),"DeStefano, Mark",12
PRECINCT 9,State Treasurer (Republican),None Of These Candidates,10
PRECINCT 9,State Treasurer (Republican),"Pitts, Joseph",4
PRECINCT 9,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",31
PRECINCT 9,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",16
PRECINCT 9,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,19
PRECINCT 9,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",31
PRECINCT 9,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",33
PRECINCT 9,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",22
PRECINCT 9,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",15
PRECINCT 9,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,14
PRECINCT 9,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",16
PRECINCT 9,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",13
PRECINCT 9,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",16
PRECINCT 9,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",0
PRECINCT 9,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",12
PRECINCT 9,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",4
PRECINCT 9,U.S. Senate (Democratic),"Carter, Jack",34
PRECINCT 9,U.S. Senate (Democratic),None Of These Candidates,12
PRECINCT 9,U.S. Senate (Democratic),"Tun, Ruby jee",3
PRECINCT 9,U.S. Senate (Republican),"Ensign, John",34
PRECINCT 9,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",6
PRECINCT 9,U.S. Senate (Republican),None Of These Candidates,5
PRECINCT 99,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",0
PRECINCT 99,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",0
PRECINCT 99,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",0
PRECINCT 99,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",0
PRECINCT 99,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",0
PRECINCT 99,U.S. Senate (Democratic),"Carter, Jack",0
PRECINCT 99,U.S. Senate (Democratic),None Of These Candidates,0
PRECINCT 99,U.S. Senate (Democratic),"Tun, Ruby jee",0
PRECINCT 99,U.S. Senate (Republican),"Ensign, John",0
PRECINCT 99,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",0
PRECINCT 99,U.S. Senate (Republican),None Of These Candidates,0
