precinct,office,candidate,votes
North Dayton 4,Governor (Democratic),"Frye, Stephen H.",8
North Dayton 4,Governor (Democratic),"Goodman, Robert ""Bob""",6
North Dayton 4,Governor (Democratic),"Hyepock, Chris",3
North Dayton 4,Governor (Democratic),None Of These Candidates,11
North Dayton 4,Governor (Democratic),"Rheinhart, Allen",2
North Dayton 4,Governor (Democratic),"Rutledge, John",4
North Dayton 4,Governor (Democratic),"Shabazz, Abdul H.",1
North Dayton 4,Governor (Republican),"Hamilton, Eddie ""In Liberty""",5
North Dayton 4,Governor (Republican),"Marinch, Gary",0
North Dayton 4,Governor (Republican),None Of These Candidates,4
North Dayton 4,Governor (Republican),"Sandoval, Brian",94
North Dayton 4,Governor (Republican),"Tarbell, William",1
North Dayton 4,Governor (Republican),"Tighe, Thomas J.",3
North Dayton 4,Lieutenant Governor (Democratic),"Flores, Lucy",26
North Dayton 4,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",3
North Dayton 4,Lieutenant Governor (Democratic),None Of These Candidates,11
North Dayton 4,Lieutenant Governor (Republican),"Dyer, Chris",10
North Dayton 4,Lieutenant Governor (Republican),"Hutchison, Mark",68
North Dayton 4,Lieutenant Governor (Republican),"Lowden, Sue",25
North Dayton 4,Lieutenant Governor (Republican),None Of These Candidates,4
North Dayton 4,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",138
North Dayton 4,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",138
North Dayton 4,Sheriff (Nonpartisan),"ADAMS, STEVE",57
North Dayton 4,Sheriff (Nonpartisan),"KANTZ, GREG",18
North Dayton 4,Sheriff (Nonpartisan),"MCNEIL, AL",32
North Dayton 4,Sheriff (Nonpartisan),"TORRES, ALBERT D.",59
North Dayton 4,"State Assembly, District 39 (Republican)","REEDY, ROBIN",24
North Dayton 4,"State Assembly, District 39 (Republican)","WHEELER, JIM",82
North Dayton 4,State Controller (Republican),"Arlint, Cort R.",11
North Dayton 4,State Controller (Republican),"Herr, Barry",12
North Dayton 4,State Controller (Republican),"Knecht, Ron",75
North Dayton 4,State Controller (Republican),None Of These Candidates,7
North Dayton 4,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",4
North Dayton 4,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",12
North Dayton 4,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",4
North Dayton 4,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",18
North Dayton 5,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",50
North Dayton 5,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",48
North Dayton 5,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",2
North Dayton 5,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",11
North Dayton 5,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",134
North Dayton 5,Governor (Democratic),"Chang, Charles ""Charlie""",1
North Dayton 5,Governor (Democratic),"Conquest, Frederick L.",3
North Dayton 5,Governor (Democratic),"Frye, Stephen H.",4
North Dayton 5,Governor (Democratic),"Goodman, Robert ""Bob""",5
North Dayton 5,Governor (Democratic),"Hyepock, Chris",4
North Dayton 5,Governor (Democratic),None Of These Candidates,5
North Dayton 5,Governor (Democratic),"Rheinhart, Allen",1
North Dayton 5,Governor (Democratic),"Rutledge, John",5
North Dayton 5,Governor (Democratic),"Shabazz, Abdul H.",0
North Dayton 5,Governor (Republican),"Hamilton, Eddie ""In Liberty""",0
North Dayton 5,Governor (Republican),"Marinch, Gary",0
North Dayton 5,Governor (Republican),None Of These Candidates,4
North Dayton 5,Governor (Republican),"Sandoval, Brian",107
North Dayton 5,Governor (Republican),"Tarbell, William",3
North Dayton 5,Governor (Republican),"Tighe, Thomas J.",1
North Dayton 5,Lieutenant Governor (Democratic),"Flores, Lucy",23
North Dayton 5,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",1
North Dayton 5,Lieutenant Governor (Democratic),None Of These Candidates,4
North Dayton 5,Lieutenant Governor (Republican),"Dyer, Chris",7
North Dayton 5,Lieutenant Governor (Republican),"Hutchison, Mark",77
North Dayton 5,Lieutenant Governor (Republican),"Lowden, Sue",29
North Dayton 5,Lieutenant Governor (Republican),None Of These Candidates,2
North Dayton 5,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",134
North Dayton 5,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",135
North Dayton 5,Sheriff (Nonpartisan),"ADAMS, STEVE",43
North Dayton 5,Sheriff (Nonpartisan),"KANTZ, GREG",18
North Dayton 5,Sheriff (Nonpartisan),"MCNEIL, AL",48
North Dayton 5,Sheriff (Nonpartisan),"TORRES, ALBERT D.",49
North Dayton 5,"State Assembly, District 39 (Republican)","REEDY, ROBIN",30
North Dayton 5,"State Assembly, District 39 (Republican)","WHEELER, JIM",82
North Dayton 5,State Controller (Republican),"Arlint, Cort R.",12
North Dayton 5,State Controller (Republican),"Herr, Barry",9
North Dayton 5,State Controller (Republican),"Knecht, Ron",80
North Dayton 5,State Controller (Republican),None Of These Candidates,11
North Dayton 5,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",7
North Dayton 5,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",8
North Dayton 5,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",3
North Dayton 5,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",8
Precinct 99,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",0
Precinct 99,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",0
Precinct 99,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",0
Precinct 99,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",0
Precinct 99,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",0
Precinct 99,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",0
Precinct 99,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",0
Precinct 99,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",0
Precinct 99,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",0
Precinct 99,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",0
Precinct 99,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",0
Silver City,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",7
Silver City,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",6
Silver City,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",0
Silver City,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",0
Silver City,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",44
Silver City,Governor (Democratic),"Chang, Charles ""Charlie""",0
Silver City,Governor (Democratic),"Conquest, Frederick L.",1
Silver City,Governor (Democratic),"Frye, Stephen H.",9
Silver City,Governor (Democratic),"Goodman, Robert ""Bob""",6
Silver City,Governor (Democratic),"Hyepock, Chris",3
Silver City,Governor (Democratic),None Of These Candidates,11
Silver City,Governor (Democratic),"Rheinhart, Allen",1
Silver City,Governor (Democratic),"Rutledge, John",1
Silver City,Governor (Democratic),"Shabazz, Abdul H.",1
Silver City,Governor (Republican),"Hamilton, Eddie ""In Liberty""",0
Silver City,Governor (Republican),"Marinch, Gary",0
Silver City,Governor (Republican),None Of These Candidates,1
Silver City,Governor (Republican),"Sandoval, Brian",11
Silver City,Governor (Republican),"Tarbell, William",0
Silver City,Governor (Republican),"Tighe, Thomas J.",0
Silver City,Lieutenant Governor (Democratic),"Flores, Lucy",26
Silver City,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",3
Silver City,Lieutenant Governor (Democratic),None Of These Candidates,6
Silver City,Lieutenant Governor (Republican),"Dyer, Chris",0
Silver City,Lieutenant Governor (Republican),"Hutchison, Mark",5
Silver City,Lieutenant Governor (Republican),"Lowden, Sue",6
Silver City,Lieutenant Governor (Republican),None Of These Candidates,2
Silver City,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",43
Silver City,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",44
Silver City,Sheriff (Nonpartisan),"ADAMS, STEVE",9
Silver City,Sheriff (Nonpartisan),"KANTZ, GREG",3
Silver City,Sheriff (Nonpartisan),"MCNEIL, AL",4
Silver City,Sheriff (Nonpartisan),"TORRES, ALBERT D.",40
Silver City,"State Assembly, District 39 (Republican)","REEDY, ROBIN",2
Silver City,"State Assembly, District 39 (Republican)","WHEELER, JIM",10
Silver City,State Controller (Republican),"Arlint, Cort R.",0
Silver City,State Controller (Republican),"Herr, Barry",0
Silver City,State Controller (Republican),"Knecht, Ron",5
Silver City,State Controller (Republican),None Of These Candidates,6
Silver City,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",5
Silver City,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",10
Silver City,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",4
Silver City,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",13
Silver Springs 1,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",35
Silver Springs 1,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",42
Silver Springs 1,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",4
Silver Springs 1,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",17
Silver Springs 1,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",150
Silver Springs 1,Governor (Democratic),"Chang, Charles ""Charlie""",5
Silver Springs 1,Governor (Democratic),"Conquest, Frederick L.",0
Silver Springs 1,Governor (Democratic),"Frye, Stephen H.",11
Silver Springs 1,Governor (Democratic),"Goodman, Robert ""Bob""",8
Silver Springs 1,Governor (Democratic),"Hyepock, Chris",2
Silver Springs 1,Governor (Democratic),None Of These Candidates,12
Silver Springs 1,Governor (Democratic),"Rheinhart, Allen",2
Silver Springs 1,Governor (Democratic),"Rutledge, John",7
Silver Springs 1,Governor (Democratic),"Shabazz, Abdul H.",2
Silver Springs 1,Governor (Republican),"Hamilton, Eddie ""In Liberty""",7
Silver Springs 1,Governor (Republican),"Marinch, Gary",0
Silver Springs 1,Governor (Republican),None Of These Candidates,4
Silver Springs 1,Governor (Republican),"Sandoval, Brian",91
Silver Springs 1,Governor (Republican),"Tarbell, William",4
Silver Springs 1,Governor (Republican),"Tighe, Thomas J.",3
Silver Springs 1,Lieutenant Governor (Democratic),"Flores, Lucy",30
Silver Springs 1,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",11
Silver Springs 1,Lieutenant Governor (Democratic),None Of These Candidates,9
Silver Springs 1,Lieutenant Governor (Republican),"Dyer, Chris",13
Silver Springs 1,Lieutenant Governor (Republican),"Hutchison, Mark",60
Silver Springs 1,Lieutenant Governor (Republican),"Lowden, Sue",30
Silver Springs 1,Lieutenant Governor (Republican),None Of These Candidates,5
Silver Springs 1,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",153
Silver Springs 1,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",153
Silver Springs 1,Sheriff (Nonpartisan),"ADAMS, STEVE",34
Silver Springs 1,Sheriff (Nonpartisan),"KANTZ, GREG",52
Silver Springs 1,Sheriff (Nonpartisan),"MCNEIL, AL",58
Silver Springs 1,Sheriff (Nonpartisan),"TORRES, ALBERT D.",32
Silver Springs 1,Slvr Sprngs/Stgech Hospital (Nonpartisan),"BUTLER, CLAUD DAVID",131
Silver Springs 1,Slvr Sprngs/Stgech Hospital (Nonpartisan),"LANGEVIN, MICHAEL",137
Silver Springs 1,"State Assembly, District 38 (Republican)","FREY, NORM",50
Silver Springs 1,"State Assembly, District 38 (Republican)","TITUS, ROBIN L.",51
Silver Springs 1,State Controller (Republican),"Arlint, Cort R.",11
Silver Springs 1,State Controller (Republican),"Herr, Barry",10
Silver Springs 1,State Controller (Republican),"Knecht, Ron",65
Silver Springs 1,State Controller (Republican),None Of These Candidates,15
Silver Springs 1,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",4
Silver Springs 1,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",13
Silver Springs 1,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",12
Silver Springs 1,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",17
Silver Springs 2,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",14
Silver Springs 2,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",27
Silver Springs 2,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",4
Silver Springs 2,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",10
Silver Springs 2,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",97
Silver Springs 2,Governor (Democratic),"Chang, Charles ""Charlie""",3
Silver Springs 2,Governor (Democratic),"Conquest, Frederick L.",0
Silver Springs 2,Governor (Democratic),"Frye, Stephen H.",4
Silver Springs 2,Governor (Democratic),"Goodman, Robert ""Bob""",8
Silver Springs 2,Governor (Democratic),"Hyepock, Chris",1
Silver Springs 2,Governor (Democratic),None Of These Candidates,9
Silver Springs 2,Governor (Democratic),"Rheinhart, Allen",2
Silver Springs 2,Governor (Democratic),"Rutledge, John",3
Silver Springs 2,Governor (Democratic),"Shabazz, Abdul H.",0
Silver Springs 2,Governor (Republican),"Hamilton, Eddie ""In Liberty""",1
Silver Springs 2,Governor (Republican),"Marinch, Gary",2
Silver Springs 2,Governor (Republican),None Of These Candidates,0
Silver Springs 2,Governor (Republican),"Sandoval, Brian",54
Silver Springs 2,Governor (Republican),"Tarbell, William",2
Silver Springs 2,Governor (Republican),"Tighe, Thomas J.",0
Silver Springs 2,Lieutenant Governor (Democratic),"Flores, Lucy",17
Silver Springs 2,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",4
Silver Springs 2,Lieutenant Governor (Democratic),None Of These Candidates,9
Silver Springs 2,Lieutenant Governor (Republican),"Dyer, Chris",7
Silver Springs 2,Lieutenant Governor (Republican),"Hutchison, Mark",33
Silver Springs 2,Lieutenant Governor (Republican),"Lowden, Sue",17
Silver Springs 2,Lieutenant Governor (Republican),None Of These Candidates,1
Silver Springs 2,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",98
Silver Springs 2,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",97
Silver Springs 2,Sheriff (Nonpartisan),"ADAMS, STEVE",22
Silver Springs 2,Sheriff (Nonpartisan),"KANTZ, GREG",48
Silver Springs 2,Sheriff (Nonpartisan),"MCNEIL, AL",25
Silver Springs 2,Sheriff (Nonpartisan),"TORRES, ALBERT D.",15
Silver Springs 2,Slvr Sprngs/Stgech Hospital (Nonpartisan),"BUTLER, CLAUD DAVID",75
Silver Springs 2,Slvr Sprngs/Stgech Hospital (Nonpartisan),"LANGEVIN, MICHAEL",75
Silver Springs 2,"State Assembly, District 38 (Republican)","FREY, NORM",31
Silver Springs 2,"State Assembly, District 38 (Republican)","TITUS, ROBIN L.",23
Silver Springs 2,State Controller (Republican),"Arlint, Cort R.",1
Silver Springs 2,State Controller (Republican),"Herr, Barry",13
Silver Springs 2,State Controller (Republican),"Knecht, Ron",32
Silver Springs 2,State Controller (Republican),None Of These Candidates,9
Silver Springs 2,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",0
Silver Springs 2,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",11
Silver Springs 2,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",6
Silver Springs 2,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",13
Silver Springs 3,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",37
Silver Springs 3,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",47
Silver Springs 3,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",9
Silver Springs 3,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",12
Silver Springs 3,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",148
Silver Springs 3,Governor (Democratic),"Chang, Charles ""Charlie""",3
Silver Springs 3,Governor (Democratic),"Conquest, Frederick L.",1
Silver Springs 3,Governor (Democratic),"Frye, Stephen H.",7
Silver Springs 3,Governor (Democratic),"Goodman, Robert ""Bob""",8
Silver Springs 3,Governor (Democratic),"Hyepock, Chris",2
Silver Springs 3,Governor (Democratic),None Of These Candidates,18
Silver Springs 3,Governor (Democratic),"Rheinhart, Allen",4
Silver Springs 3,Governor (Democratic),"Rutledge, John",1
Silver Springs 3,Governor (Democratic),"Shabazz, Abdul H.",0
Silver Springs 3,Governor (Republican),"Hamilton, Eddie ""In Liberty""",4
Silver Springs 3,Governor (Republican),"Marinch, Gary",1
Silver Springs 3,Governor (Republican),None Of These Candidates,4
Silver Springs 3,Governor (Republican),"Sandoval, Brian",100
Silver Springs 3,Governor (Republican),"Tarbell, William",3
Silver Springs 3,Governor (Republican),"Tighe, Thomas J.",1
Silver Springs 3,Lieutenant Governor (Democratic),"Flores, Lucy",30
Silver Springs 3,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",4
Silver Springs 3,Lieutenant Governor (Democratic),None Of These Candidates,11
Silver Springs 3,Lieutenant Governor (Republican),"Dyer, Chris",13
Silver Springs 3,Lieutenant Governor (Republican),"Hutchison, Mark",68
Silver Springs 3,Lieutenant Governor (Republican),"Lowden, Sue",22
Silver Springs 3,Lieutenant Governor (Republican),None Of These Candidates,9
Silver Springs 3,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",151
Silver Springs 3,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",147
Silver Springs 3,Sheriff (Nonpartisan),"ADAMS, STEVE",31
Silver Springs 3,Sheriff (Nonpartisan),"KANTZ, GREG",65
Silver Springs 3,Sheriff (Nonpartisan),"MCNEIL, AL",44
Silver Springs 3,Sheriff (Nonpartisan),"TORRES, ALBERT D.",38
Silver Springs 3,Slvr Sprngs/Stgech Hospital (Nonpartisan),"BUTLER, CLAUD DAVID",121
Silver Springs 3,Slvr Sprngs/Stgech Hospital (Nonpartisan),"LANGEVIN, MICHAEL",130
Silver Springs 3,"State Assembly, District 38 (Republican)","FREY, NORM",53
Silver Springs 3,"State Assembly, District 38 (Republican)","TITUS, ROBIN L.",55
Silver Springs 3,State Controller (Republican),"Arlint, Cort R.",5
Silver Springs 3,State Controller (Republican),"Herr, Barry",19
Silver Springs 3,State Controller (Republican),"Knecht, Ron",59
Silver Springs 3,State Controller (Republican),None Of These Candidates,23
Silver Springs 3,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",6
Silver Springs 3,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",12
Silver Springs 3,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",10
Silver Springs 3,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",14
Silver Springs 4,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",18
Silver Springs 4,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",36
Silver Springs 4,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",7
Silver Springs 4,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",7
Silver Springs 4,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",96
Silver Springs 4,Governor (Democratic),"Chang, Charles ""Charlie""",0
Silver Springs 4,Governor (Democratic),"Conquest, Frederick L.",1
Silver Springs 4,Governor (Democratic),"Frye, Stephen H.",4
Silver Springs 4,Governor (Democratic),"Goodman, Robert ""Bob""",7
Silver Springs 4,Governor (Democratic),"Hyepock, Chris",2
Silver Springs 4,Governor (Democratic),None Of These Candidates,4
Silver Springs 4,Governor (Democratic),"Rheinhart, Allen",0
Silver Springs 4,Governor (Democratic),"Rutledge, John",1
Silver Springs 4,Governor (Democratic),"Shabazz, Abdul H.",2
Silver Springs 4,Governor (Republican),"Hamilton, Eddie ""In Liberty""",4
Silver Springs 4,Governor (Republican),"Marinch, Gary",2
Silver Springs 4,Governor (Republican),None Of These Candidates,1
Silver Springs 4,Governor (Republican),"Sandoval, Brian",59
Silver Springs 4,Governor (Republican),"Tarbell, William",3
Silver Springs 4,Governor (Republican),"Tighe, Thomas J.",1
Silver Springs 4,Lieutenant Governor (Democratic),"Flores, Lucy",12
Silver Springs 4,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",5
Silver Springs 4,Lieutenant Governor (Democratic),None Of These Candidates,5
Silver Springs 4,Lieutenant Governor (Republican),"Dyer, Chris",4
Silver Springs 4,Lieutenant Governor (Republican),"Hutchison, Mark",45
Silver Springs 4,Lieutenant Governor (Republican),"Lowden, Sue",16
Silver Springs 4,Lieutenant Governor (Republican),None Of These Candidates,4
Silver Springs 4,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",92
Silver Springs 4,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",95
Silver Springs 4,Sheriff (Nonpartisan),"ADAMS, STEVE",34
Silver Springs 4,Sheriff (Nonpartisan),"KANTZ, GREG",31
Silver Springs 4,Sheriff (Nonpartisan),"MCNEIL, AL",30
Silver Springs 4,Sheriff (Nonpartisan),"TORRES, ALBERT D.",17
Silver Springs 4,Slvr Sprngs/Stgech Hospital (Nonpartisan),"BUTLER, CLAUD DAVID",78
Silver Springs 4,Slvr Sprngs/Stgech Hospital (Nonpartisan),"LANGEVIN, MICHAEL",77
Silver Springs 4,"State Assembly, District 38 (Republican)","FREY, NORM",41
Silver Springs 4,"State Assembly, District 38 (Republican)","TITUS, ROBIN L.",28
Silver Springs 4,State Controller (Republican),"Arlint, Cort R.",10
Silver Springs 4,State Controller (Republican),"Herr, Barry",9
Silver Springs 4,State Controller (Republican),"Knecht, Ron",39
Silver Springs 4,State Controller (Republican),None Of These Candidates,8
Silver Springs 4,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",2
Silver Springs 4,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",8
Silver Springs 4,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",5
Silver Springs 4,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",5
Smith Valley 1,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",55
Smith Valley 1,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",266
Smith Valley 1,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",6
Smith Valley 1,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",7
Smith Valley 1,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",356
Smith Valley 1,Governor (Democratic),"Chang, Charles ""Charlie""",6
Smith Valley 1,Governor (Democratic),"Conquest, Frederick L.",0
Smith Valley 1,Governor (Democratic),"Frye, Stephen H.",6
Smith Valley 1,Governor (Democratic),"Goodman, Robert ""Bob""",4
Smith Valley 1,Governor (Democratic),"Hyepock, Chris",4
Smith Valley 1,Governor (Democratic),None Of These Candidates,17
Smith Valley 1,Governor (Democratic),"Rheinhart, Allen",0
Smith Valley 1,Governor (Democratic),"Rutledge, John",10
Smith Valley 1,Governor (Democratic),"Shabazz, Abdul H.",0
Smith Valley 1,Governor (Republican),"Hamilton, Eddie ""In Liberty""",13
Smith Valley 1,Governor (Republican),"Marinch, Gary",0
Smith Valley 1,Governor (Republican),None Of These Candidates,14
Smith Valley 1,Governor (Republican),"Sandoval, Brian",309
Smith Valley 1,Governor (Republican),"Tarbell, William",2
Smith Valley 1,Governor (Republican),"Tighe, Thomas J.",1
Smith Valley 1,Lieutenant Governor (Democratic),"Flores, Lucy",27
Smith Valley 1,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",7
Smith Valley 1,Lieutenant Governor (Democratic),None Of These Candidates,12
Smith Valley 1,Lieutenant Governor (Republican),"Dyer, Chris",25
Smith Valley 1,Lieutenant Governor (Republican),"Hutchison, Mark",197
Smith Valley 1,Lieutenant Governor (Republican),"Lowden, Sue",89
Smith Valley 1,Lieutenant Governor (Republican),None Of These Candidates,17
Smith Valley 1,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",350
Smith Valley 1,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",348
Smith Valley 1,Sheriff (Nonpartisan),"ADAMS, STEVE",248
Smith Valley 1,Sheriff (Nonpartisan),"KANTZ, GREG",5
Smith Valley 1,Sheriff (Nonpartisan),"MCNEIL, AL",129
Smith Valley 1,Sheriff (Nonpartisan),"TORRES, ALBERT D.",53
Smith Valley 1,South Lyon County Hospital (Nonpartisan),"PRICE, JUDY",321
Smith Valley 1,South Lyon County Hospital (Nonpartisan),"STRELO-SMITH, CAROLYN",262
Smith Valley 1,"State Assembly, District 38 (Republican)","FREY, NORM",69
Smith Valley 1,"State Assembly, District 38 (Republican)","TITUS, ROBIN L.",266
Smith Valley 1,State Controller (Republican),"Arlint, Cort R.",25
Smith Valley 1,State Controller (Republican),"Herr, Barry",27
Smith Valley 1,State Controller (Republican),"Knecht, Ron",190
Smith Valley 1,State Controller (Republican),None Of These Candidates,60
Smith Valley 1,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",2
Smith Valley 1,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",35
Smith Valley 1,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",8
Smith Valley 1,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",106
Smith Valley 1,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",89
Smith Valley 1,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",78
Smith Valley 1,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",14
Smith Valley 2,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",31
Smith Valley 2,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",114
Smith Valley 2,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",2
Smith Valley 2,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",2
Smith Valley 2,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",143
Smith Valley 2,Governor (Democratic),"Chang, Charles ""Charlie""",1
Smith Valley 2,Governor (Democratic),"Conquest, Frederick L.",0
Smith Valley 2,Governor (Democratic),"Frye, Stephen H.",5
Smith Valley 2,Governor (Democratic),"Goodman, Robert ""Bob""",2
Smith Valley 2,Governor (Democratic),"Hyepock, Chris",2
Smith Valley 2,Governor (Democratic),None Of These Candidates,4
Smith Valley 2,Governor (Democratic),"Rheinhart, Allen",0
Smith Valley 2,Governor (Democratic),"Rutledge, John",0
Smith Valley 2,Governor (Democratic),"Shabazz, Abdul H.",1
Smith Valley 2,Governor (Republican),"Hamilton, Eddie ""In Liberty""",3
Smith Valley 2,Governor (Republican),"Marinch, Gary",5
Smith Valley 2,Governor (Republican),None Of These Candidates,8
Smith Valley 2,Governor (Republican),"Sandoval, Brian",132
Smith Valley 2,Governor (Republican),"Tarbell, William",0
Smith Valley 2,Governor (Republican),"Tighe, Thomas J.",0
