precinct,office,candidate,votes
PAHRUMP 22,Lieutenant Governor (Republican),"Hutchison, Mark",32
PAHRUMP 22,Lieutenant Governor (Republican),"Lowden, Sue",53
PAHRUMP 22,Lieutenant Governor (Republican),None Of These Candidates,9
PAHRUMP 22,PUBLIC ADMINISTRATOR (Republican),"DOLE, BUTCH",26
PAHRUMP 22,PUBLIC ADMINISTRATOR (Republican),"DORAND-RUDOLF, ROBIN",41
PAHRUMP 22,PUBLIC ADMINISTRATOR (Republican),"PILKINGTON, ROBERT R.",25
PAHRUMP 22,School Board Trustee Area VII (Nonpartisan),"SUTTON, TIM",169
PAHRUMP 22,State Controller (Republican),"Arlint, Cort R.",16
PAHRUMP 22,State Controller (Republican),"Herr, Barry",15
PAHRUMP 22,State Controller (Republican),"Knecht, Ron",43
PAHRUMP 22,State Controller (Republican),None Of These Candidates,22
PAHRUMP 22,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",3
PAHRUMP 22,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",58
PAHRUMP 22,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",3
PAHRUMP 22,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",26
PAHRUMP 22,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",41
PAHRUMP 22,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",25
PAHRUMP 22,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",1
PAHRUMP 23,COUNTY ASSESSOR (Republican),"BLUNDO, LEO",4
PAHRUMP 23,COUNTY ASSESSOR (Republican),"BRADSHAW, ALBERT ""NICK"", IV",1
PAHRUMP 23,COUNTY ASSESSOR (Republican),"MARSHALL, RICHARD C.",5
PAHRUMP 23,COUNTY ASSESSOR (Republican),"MATSON, SHIRLEY L.",32
PAHRUMP 23,COUNTY ASSESSOR (Republican),"STRINGER, SHEREE",33
PAHRUMP 23,County Sheriff - NYE - NonPartisan (Nonpartisan),"BECHT, WILLIAM ""BILL""",24
PAHRUMP 23,County Sheriff - NYE - NonPartisan (Nonpartisan),"CURTIN, GREGORY F.",1
PAHRUMP 23,County Sheriff - NYE - NonPartisan (Nonpartisan),"MARSHALL, RICK",16
PAHRUMP 23,County Sheriff - NYE - NonPartisan (Nonpartisan),"MIELZYNSKI, RAY ""THE FLAGMAN""",11
PAHRUMP 23,County Sheriff - NYE - NonPartisan (Nonpartisan),"MORGAN, GALEN J.",19
PAHRUMP 23,County Sheriff - NYE - NonPartisan (Nonpartisan),"MURPHY, ERIC",21
PAHRUMP 23,County Sheriff - NYE - NonPartisan (Nonpartisan),"O'DONNELL, TOM",5
PAHRUMP 23,County Sheriff - NYE - NonPartisan (Nonpartisan),"VERDI, CARLO J.",1
PAHRUMP 23,County Sheriff - NYE - NonPartisan (Nonpartisan),"WEHRLY, SHARON",36
PAHRUMP 23,County Sheriff - NYE - NonPartisan (Nonpartisan),"ZANE, MARK A.",7
PAHRUMP 23,District Attorney (Democratic),"DEL VECCHIO, NICHOLAS ANTHONY",13
PAHRUMP 23,District Attorney (Democratic),"KUNZI, BRIAN T.",22
PAHRUMP 23,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",123
PAHRUMP 23,Governor (Democratic),"Chang, Charles ""Charlie""",0
PAHRUMP 23,Governor (Democratic),"Conquest, Frederick L.",0
PAHRUMP 23,Governor (Democratic),"Frye, Stephen H.",3
PAHRUMP 23,Governor (Democratic),"Goodman, Robert ""Bob""",12
PAHRUMP 23,Governor (Democratic),"Hyepock, Chris",1
PAHRUMP 23,Governor (Democratic),None Of These Candidates,14
PAHRUMP 23,Governor (Democratic),"Rheinhart, Allen",6
PAHRUMP 23,Governor (Democratic),"Rutledge, John",0
PAHRUMP 23,Governor (Democratic),"Shabazz, Abdul H.",0
PAHRUMP 23,Governor (Republican),"Hamilton, Eddie ""In Liberty""",1
PAHRUMP 23,Governor (Republican),"Marinch, Gary",1
PAHRUMP 23,Governor (Republican),None Of These Candidates,7
PAHRUMP 23,Governor (Republican),"Sandoval, Brian",64
PAHRUMP 23,Governor (Republican),"Tarbell, William",0
PAHRUMP 23,Governor (Republican),"Tighe, Thomas J.",2
PAHRUMP 23,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","GENT, NATHAN",16
PAHRUMP 23,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","JASPERSON, KENT",92
PAHRUMP 23,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","SPRINGS, ANITA M.",29
PAHRUMP 23,Lieutenant Governor (Democratic),"Flores, Lucy",25
PAHRUMP 23,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",7
PAHRUMP 23,Lieutenant Governor (Democratic),None Of These Candidates,4
PAHRUMP 23,Lieutenant Governor (Republican),"Dyer, Chris",6
PAHRUMP 23,Lieutenant Governor (Republican),"Hutchison, Mark",32
PAHRUMP 23,Lieutenant Governor (Republican),"Lowden, Sue",36
PAHRUMP 23,Lieutenant Governor (Republican),None Of These Candidates,2
PAHRUMP 23,PUBLIC ADMINISTRATOR (Republican),"DOLE, BUTCH",18
PAHRUMP 23,PUBLIC ADMINISTRATOR (Republican),"DORAND-RUDOLF, ROBIN",33
PAHRUMP 23,PUBLIC ADMINISTRATOR (Republican),"PILKINGTON, ROBERT R.",17
PAHRUMP 23,State Controller (Republican),"Arlint, Cort R.",9
PAHRUMP 23,State Controller (Republican),"Herr, Barry",10
PAHRUMP 23,State Controller (Republican),"Knecht, Ron",44
PAHRUMP 23,State Controller (Republican),None Of These Candidates,7
PAHRUMP 23,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",2
PAHRUMP 23,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",29
PAHRUMP 23,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",5
PAHRUMP 23,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",18
PAHRUMP 23,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",33
PAHRUMP 23,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",26
PAHRUMP 23,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",0
PAHRUMP 24,COUNTY ASSESSOR (Republican),"BLUNDO, LEO",12
PAHRUMP 24,COUNTY ASSESSOR (Republican),"BRADSHAW, ALBERT ""NICK"", IV",5
PAHRUMP 24,COUNTY ASSESSOR (Republican),"MARSHALL, RICHARD C.",9
PAHRUMP 24,COUNTY ASSESSOR (Republican),"MATSON, SHIRLEY L.",45
PAHRUMP 24,COUNTY ASSESSOR (Republican),"STRINGER, SHEREE",79
PAHRUMP 24,County Commissioner District V (Republican),"CAUDLE, DAVID E.",40
PAHRUMP 24,County Commissioner District V (Republican),"DOLAN, BILL",20
PAHRUMP 24,County Commissioner District V (Republican),"GRUDZINSKI, WALT",16
PAHRUMP 24,County Commissioner District V (Republican),"SCHINHOFEN, DAN",70
PAHRUMP 24,County Sheriff - NYE - NonPartisan (Nonpartisan),"BECHT, WILLIAM ""BILL""",40
PAHRUMP 24,County Sheriff - NYE - NonPartisan (Nonpartisan),"CURTIN, GREGORY F.",1
PAHRUMP 24,County Sheriff - NYE - NonPartisan (Nonpartisan),"MARSHALL, RICK",39
PAHRUMP 24,County Sheriff - NYE - NonPartisan (Nonpartisan),"MIELZYNSKI, RAY ""THE FLAGMAN""",16
PAHRUMP 24,County Sheriff - NYE - NonPartisan (Nonpartisan),"MORGAN, GALEN J.",36
PAHRUMP 24,County Sheriff - NYE - NonPartisan (Nonpartisan),"MURPHY, ERIC",38
PAHRUMP 24,County Sheriff - NYE - NonPartisan (Nonpartisan),"O'DONNELL, TOM",9
PAHRUMP 24,County Sheriff - NYE - NonPartisan (Nonpartisan),"VERDI, CARLO J.",0
PAHRUMP 24,County Sheriff - NYE - NonPartisan (Nonpartisan),"WEHRLY, SHARON",62
PAHRUMP 24,County Sheriff - NYE - NonPartisan (Nonpartisan),"ZANE, MARK A.",9
PAHRUMP 24,District Attorney (Democratic),"DEL VECCHIO, NICHOLAS ANTHONY",25
PAHRUMP 24,District Attorney (Democratic),"KUNZI, BRIAN T.",40
PAHRUMP 24,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",218
PAHRUMP 24,Governor (Democratic),"Chang, Charles ""Charlie""",5
PAHRUMP 24,Governor (Democratic),"Conquest, Frederick L.",4
PAHRUMP 24,Governor (Democratic),"Frye, Stephen H.",4
PAHRUMP 24,Governor (Democratic),"Goodman, Robert ""Bob""",15
PAHRUMP 24,Governor (Democratic),"Hyepock, Chris",10
PAHRUMP 24,Governor (Democratic),None Of These Candidates,20
PAHRUMP 24,Governor (Democratic),"Rheinhart, Allen",3
PAHRUMP 24,Governor (Democratic),"Rutledge, John",1
PAHRUMP 24,Governor (Democratic),"Shabazz, Abdul H.",2
PAHRUMP 24,Governor (Republican),"Hamilton, Eddie ""In Liberty""",12
PAHRUMP 24,Governor (Republican),"Marinch, Gary",1
PAHRUMP 24,Governor (Republican),None Of These Candidates,5
PAHRUMP 24,Governor (Republican),"Sandoval, Brian",131
PAHRUMP 24,Governor (Republican),"Tarbell, William",3
PAHRUMP 24,Governor (Republican),"Tighe, Thomas J.",1
PAHRUMP 24,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","GENT, NATHAN",24
PAHRUMP 24,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","JASPERSON, KENT",151
PAHRUMP 24,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","SPRINGS, ANITA M.",62
PAHRUMP 24,Lieutenant Governor (Democratic),"Flores, Lucy",41
PAHRUMP 24,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",15
PAHRUMP 24,Lieutenant Governor (Democratic),None Of These Candidates,10
PAHRUMP 24,Lieutenant Governor (Republican),"Dyer, Chris",12
PAHRUMP 24,Lieutenant Governor (Republican),"Hutchison, Mark",52
PAHRUMP 24,Lieutenant Governor (Republican),"Lowden, Sue",81
PAHRUMP 24,Lieutenant Governor (Republican),None Of These Candidates,7
PAHRUMP 24,PUBLIC ADMINISTRATOR (Republican),"DOLE, BUTCH",41
PAHRUMP 24,PUBLIC ADMINISTRATOR (Republican),"DORAND-RUDOLF, ROBIN",58
PAHRUMP 24,PUBLIC ADMINISTRATOR (Republican),"PILKINGTON, ROBERT R.",41
PAHRUMP 24,School Board Trustee Area VII (Nonpartisan),"SUTTON, TIM",215
PAHRUMP 24,State Controller (Republican),"Arlint, Cort R.",28
PAHRUMP 24,State Controller (Republican),"Herr, Barry",26
PAHRUMP 24,State Controller (Republican),"Knecht, Ron",63
PAHRUMP 24,State Controller (Republican),None Of These Candidates,27
PAHRUMP 24,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",5
PAHRUMP 24,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",56
PAHRUMP 24,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",3
PAHRUMP 24,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",43
PAHRUMP 24,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",63
PAHRUMP 24,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",24
PAHRUMP 24,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",4
PAHRUMP 25,COUNTY ASSESSOR (Republican),"BLUNDO, LEO",7
PAHRUMP 25,COUNTY ASSESSOR (Republican),"BRADSHAW, ALBERT ""NICK"", IV",1
PAHRUMP 25,COUNTY ASSESSOR (Republican),"MARSHALL, RICHARD C.",11
PAHRUMP 25,COUNTY ASSESSOR (Republican),"MATSON, SHIRLEY L.",21
PAHRUMP 25,COUNTY ASSESSOR (Republican),"STRINGER, SHEREE",38
PAHRUMP 25,County Sheriff - NYE - NonPartisan (Nonpartisan),"BECHT, WILLIAM ""BILL""",18
PAHRUMP 25,County Sheriff - NYE - NonPartisan (Nonpartisan),"CURTIN, GREGORY F.",7
PAHRUMP 25,County Sheriff - NYE - NonPartisan (Nonpartisan),"MARSHALL, RICK",13
PAHRUMP 25,County Sheriff - NYE - NonPartisan (Nonpartisan),"MIELZYNSKI, RAY ""THE FLAGMAN""",21
PAHRUMP 25,County Sheriff - NYE - NonPartisan (Nonpartisan),"MORGAN, GALEN J.",28
PAHRUMP 25,County Sheriff - NYE - NonPartisan (Nonpartisan),"MURPHY, ERIC",13
PAHRUMP 25,County Sheriff - NYE - NonPartisan (Nonpartisan),"O'DONNELL, TOM",6
PAHRUMP 25,County Sheriff - NYE - NonPartisan (Nonpartisan),"VERDI, CARLO J.",3
PAHRUMP 25,County Sheriff - NYE - NonPartisan (Nonpartisan),"WEHRLY, SHARON",40
PAHRUMP 25,County Sheriff - NYE - NonPartisan (Nonpartisan),"ZANE, MARK A.",1
PAHRUMP 25,District Attorney (Democratic),"DEL VECCHIO, NICHOLAS ANTHONY",12
PAHRUMP 25,District Attorney (Democratic),"KUNZI, BRIAN T.",21
PAHRUMP 25,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",130
PAHRUMP 25,Governor (Democratic),"Chang, Charles ""Charlie""",4
PAHRUMP 25,Governor (Democratic),"Conquest, Frederick L.",0
PAHRUMP 25,Governor (Democratic),"Frye, Stephen H.",2
PAHRUMP 25,Governor (Democratic),"Goodman, Robert ""Bob""",11
PAHRUMP 25,Governor (Democratic),"Hyepock, Chris",0
PAHRUMP 25,Governor (Democratic),None Of These Candidates,11
PAHRUMP 25,Governor (Democratic),"Rheinhart, Allen",1
PAHRUMP 25,Governor (Democratic),"Rutledge, John",4
PAHRUMP 25,Governor (Democratic),"Shabazz, Abdul H.",0
PAHRUMP 25,Governor (Republican),"Hamilton, Eddie ""In Liberty""",2
PAHRUMP 25,Governor (Republican),"Marinch, Gary",0
PAHRUMP 25,Governor (Republican),None Of These Candidates,5
PAHRUMP 25,Governor (Republican),"Sandoval, Brian",61
PAHRUMP 25,Governor (Republican),"Tarbell, William",4
PAHRUMP 25,Governor (Republican),"Tighe, Thomas J.",5
PAHRUMP 25,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","GENT, NATHAN",13
PAHRUMP 25,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","JASPERSON, KENT",91
PAHRUMP 25,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","SPRINGS, ANITA M.",39
PAHRUMP 25,Lieutenant Governor (Democratic),"Flores, Lucy",10
PAHRUMP 25,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",15
PAHRUMP 25,Lieutenant Governor (Democratic),None Of These Candidates,7
PAHRUMP 25,Lieutenant Governor (Republican),"Dyer, Chris",11
PAHRUMP 25,Lieutenant Governor (Republican),"Hutchison, Mark",33
PAHRUMP 25,Lieutenant Governor (Republican),"Lowden, Sue",30
PAHRUMP 25,Lieutenant Governor (Republican),None Of These Candidates,4
PAHRUMP 25,PUBLIC ADMINISTRATOR (Republican),"DOLE, BUTCH",23
PAHRUMP 25,PUBLIC ADMINISTRATOR (Republican),"DORAND-RUDOLF, ROBIN",30
PAHRUMP 25,PUBLIC ADMINISTRATOR (Republican),"PILKINGTON, ROBERT R.",19
PAHRUMP 25,State Controller (Republican),"Arlint, Cort R.",10
PAHRUMP 25,State Controller (Republican),"Herr, Barry",15
PAHRUMP 25,State Controller (Republican),"Knecht, Ron",40
PAHRUMP 25,State Controller (Republican),None Of These Candidates,13
PAHRUMP 25,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",4
PAHRUMP 25,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",23
PAHRUMP 25,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",5
PAHRUMP 25,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",26
PAHRUMP 25,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",22
PAHRUMP 25,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",22
PAHRUMP 25,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",3
PAHRUMP 26,COUNTY ASSESSOR (Republican),"BLUNDO, LEO",8
PAHRUMP 26,COUNTY ASSESSOR (Republican),"BRADSHAW, ALBERT ""NICK"", IV",3
PAHRUMP 26,COUNTY ASSESSOR (Republican),"MARSHALL, RICHARD C.",7
PAHRUMP 26,COUNTY ASSESSOR (Republican),"MATSON, SHIRLEY L.",52
PAHRUMP 26,COUNTY ASSESSOR (Republican),"STRINGER, SHEREE",41
PAHRUMP 26,County Sheriff - NYE - NonPartisan (Nonpartisan),"BECHT, WILLIAM ""BILL""",36
PAHRUMP 26,County Sheriff - NYE - NonPartisan (Nonpartisan),"CURTIN, GREGORY F.",1
PAHRUMP 26,County Sheriff - NYE - NonPartisan (Nonpartisan),"MARSHALL, RICK",12
PAHRUMP 26,County Sheriff - NYE - NonPartisan (Nonpartisan),"MIELZYNSKI, RAY ""THE FLAGMAN""",16
PAHRUMP 26,County Sheriff - NYE - NonPartisan (Nonpartisan),"MORGAN, GALEN J.",44
PAHRUMP 26,County Sheriff - NYE - NonPartisan (Nonpartisan),"MURPHY, ERIC",22
PAHRUMP 26,County Sheriff - NYE - NonPartisan (Nonpartisan),"O'DONNELL, TOM",11
PAHRUMP 26,County Sheriff - NYE - NonPartisan (Nonpartisan),"VERDI, CARLO J.",2
PAHRUMP 26,County Sheriff - NYE - NonPartisan (Nonpartisan),"WEHRLY, SHARON",46
PAHRUMP 26,County Sheriff - NYE - NonPartisan (Nonpartisan),"ZANE, MARK A.",4
PAHRUMP 26,District Attorney (Democratic),"DEL VECCHIO, NICHOLAS ANTHONY",12
PAHRUMP 26,District Attorney (Democratic),"KUNZI, BRIAN T.",42
PAHRUMP 26,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",178
PAHRUMP 26,Governor (Democratic),"Chang, Charles ""Charlie""",1
PAHRUMP 26,Governor (Democratic),"Conquest, Frederick L.",2
PAHRUMP 26,Governor (Democratic),"Frye, Stephen H.",5
PAHRUMP 26,Governor (Democratic),"Goodman, Robert ""Bob""",11
PAHRUMP 26,Governor (Democratic),"Hyepock, Chris",8
PAHRUMP 26,Governor (Democratic),None Of These Candidates,17
PAHRUMP 26,Governor (Democratic),"Rheinhart, Allen",1
PAHRUMP 26,Governor (Democratic),"Rutledge, John",4
PAHRUMP 26,Governor (Democratic),"Shabazz, Abdul H.",2
PAHRUMP 26,Governor (Republican),"Hamilton, Eddie ""In Liberty""",3
PAHRUMP 26,Governor (Republican),"Marinch, Gary",2
PAHRUMP 26,Governor (Republican),None Of These Candidates,5
PAHRUMP 26,Governor (Republican),"Sandoval, Brian",100
PAHRUMP 26,Governor (Republican),"Tarbell, William",3
PAHRUMP 26,Governor (Republican),"Tighe, Thomas J.",0
PAHRUMP 26,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","GENT, NATHAN",29
PAHRUMP 26,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","JASPERSON, KENT",117
PAHRUMP 26,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","SPRINGS, ANITA M.",42
PAHRUMP 26,Lieutenant Governor (Democratic),"Flores, Lucy",26
PAHRUMP 26,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",19
PAHRUMP 26,Lieutenant Governor (Democratic),None Of These Candidates,9
PAHRUMP 26,Lieutenant Governor (Republican),"Dyer, Chris",10
PAHRUMP 26,Lieutenant Governor (Republican),"Hutchison, Mark",40
PAHRUMP 26,Lieutenant Governor (Republican),"Lowden, Sue",53
PAHRUMP 26,Lieutenant Governor (Republican),None Of These Candidates,10
PAHRUMP 26,PUBLIC ADMINISTRATOR (Republican),"DOLE, BUTCH",26
PAHRUMP 26,PUBLIC ADMINISTRATOR (Republican),"DORAND-RUDOLF, ROBIN",43
PAHRUMP 26,PUBLIC ADMINISTRATOR (Republican),"PILKINGTON, ROBERT R.",39
PAHRUMP 26,State Controller (Republican),"Arlint, Cort R.",18
PAHRUMP 26,State Controller (Republican),"Herr, Barry",12
PAHRUMP 26,State Controller (Republican),"Knecht, Ron",62
PAHRUMP 26,State Controller (Republican),None Of These Candidates,20
PAHRUMP 26,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",6
PAHRUMP 26,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",37
PAHRUMP 26,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",8
PAHRUMP 26,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",32
PAHRUMP 26,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",51
PAHRUMP 26,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",23
PAHRUMP 26,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",3
PAHRUMP 27,COUNTY ASSESSOR (Republican),"BLUNDO, LEO",24
PAHRUMP 27,COUNTY ASSESSOR (Republican),"BRADSHAW, ALBERT ""NICK"", IV",5
PAHRUMP 27,COUNTY ASSESSOR (Republican),"MARSHALL, RICHARD C.",12
PAHRUMP 27,COUNTY ASSESSOR (Republican),"MATSON, SHIRLEY L.",56
PAHRUMP 27,COUNTY ASSESSOR (Republican),"STRINGER, SHEREE",76
PAHRUMP 27,County Sheriff - NYE - NonPartisan (Nonpartisan),"BECHT, WILLIAM ""BILL""",47
PAHRUMP 27,County Sheriff - NYE - NonPartisan (Nonpartisan),"CURTIN, GREGORY F.",1
PAHRUMP 27,County Sheriff - NYE - NonPartisan (Nonpartisan),"MARSHALL, RICK",49
PAHRUMP 27,County Sheriff - NYE - NonPartisan (Nonpartisan),"MIELZYNSKI, RAY ""THE FLAGMAN""",26
PAHRUMP 27,County Sheriff - NYE - NonPartisan (Nonpartisan),"MORGAN, GALEN J.",46
PAHRUMP 27,County Sheriff - NYE - NonPartisan (Nonpartisan),"MURPHY, ERIC",28
PAHRUMP 27,County Sheriff - NYE - NonPartisan (Nonpartisan),"O'DONNELL, TOM",21
PAHRUMP 27,County Sheriff - NYE - NonPartisan (Nonpartisan),"VERDI, CARLO J.",4
PAHRUMP 27,County Sheriff - NYE - NonPartisan (Nonpartisan),"WEHRLY, SHARON",72
PAHRUMP 27,County Sheriff - NYE - NonPartisan (Nonpartisan),"ZANE, MARK A.",12
PAHRUMP 27,District Attorney (Democratic),"DEL VECCHIO, NICHOLAS ANTHONY",27
PAHRUMP 27,District Attorney (Democratic),"KUNZI, BRIAN T.",59
PAHRUMP 27,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",278
PAHRUMP 27,Governor (Democratic),"Chang, Charles ""Charlie""",4
PAHRUMP 27,Governor (Democratic),"Conquest, Frederick L.",2
PAHRUMP 27,Governor (Democratic),"Frye, Stephen H.",7
PAHRUMP 27,Governor (Democratic),"Goodman, Robert ""Bob""",26
PAHRUMP 27,Governor (Democratic),"Hyepock, Chris",4
PAHRUMP 27,Governor (Democratic),None Of These Candidates,29
PAHRUMP 27,Governor (Democratic),"Rheinhart, Allen",5
PAHRUMP 27,Governor (Democratic),"Rutledge, John",8
PAHRUMP 27,Governor (Democratic),"Shabazz, Abdul H.",1
PAHRUMP 27,Governor (Republican),"Hamilton, Eddie ""In Liberty""",11
PAHRUMP 27,Governor (Republican),"Marinch, Gary",1
PAHRUMP 27,Governor (Republican),None Of These Candidates,9
PAHRUMP 27,Governor (Republican),"Sandoval, Brian",144
PAHRUMP 27,Governor (Republican),"Tarbell, William",3
PAHRUMP 27,Governor (Republican),"Tighe, Thomas J.",5
PAHRUMP 27,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","GENT, NATHAN",43
PAHRUMP 27,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","JASPERSON, KENT",182
PAHRUMP 27,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","SPRINGS, ANITA M.",77
PAHRUMP 27,Lieutenant Governor (Democratic),"Flores, Lucy",48
PAHRUMP 27,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",28
PAHRUMP 27,Lieutenant Governor (Democratic),None Of These Candidates,13
PAHRUMP 27,Lieutenant Governor (Republican),"Dyer, Chris",11
PAHRUMP 27,Lieutenant Governor (Republican),"Hutchison, Mark",75
PAHRUMP 27,Lieutenant Governor (Republican),"Lowden, Sue",84
PAHRUMP 27,Lieutenant Governor (Republican),None Of These Candidates,5
PAHRUMP 27,PUBLIC ADMINISTRATOR (Republican),"DOLE, BUTCH",49
PAHRUMP 27,PUBLIC ADMINISTRATOR (Republican),"DORAND-RUDOLF, ROBIN",68
PAHRUMP 27,PUBLIC ADMINISTRATOR (Republican),"PILKINGTON, ROBERT R.",47
PAHRUMP 27,School Board Trustee Area III (Nonpartisan),"FLOYD, MIKE",275
PAHRUMP 27,State Controller (Republican),"Arlint, Cort R.",16
PAHRUMP 27,State Controller (Republican),"Herr, Barry",26
PAHRUMP 27,State Controller (Republican),"Knecht, Ron",84
PAHRUMP 27,State Controller (Republican),None Of These Candidates,39
PAHRUMP 27,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",18
PAHRUMP 27,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",62
PAHRUMP 27,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",6
PAHRUMP 27,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",54
PAHRUMP 27,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",77
PAHRUMP 27,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",38
PAHRUMP 27,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",0
PAHRUMP 28,COUNTY ASSESSOR (Republican),"BLUNDO, LEO",27
PAHRUMP 28,COUNTY ASSESSOR (Republican),"BRADSHAW, ALBERT ""NICK"", IV",14
PAHRUMP 28,COUNTY ASSESSOR (Republican),"MARSHALL, RICHARD C.",26
PAHRUMP 28,COUNTY ASSESSOR (Republican),"MATSON, SHIRLEY L.",81
PAHRUMP 28,COUNTY ASSESSOR (Republican),"STRINGER, SHEREE",107
PAHRUMP 28,County Commissioner District IV (Republican),"BERGMAN, GARY W.",31
PAHRUMP 28,County Commissioner District IV (Republican),"BORASKY, ANDREW ""BUTCH""",153
PAHRUMP 28,County Commissioner District IV (Republican),"HARGIS, JULIE",37
PAHRUMP 28,County Commissioner District IV (Republican),"JONES, BOB",34
PAHRUMP 28,County Sheriff - NYE - NonPartisan (Nonpartisan),"BECHT, WILLIAM ""BILL""",58
PAHRUMP 28,County Sheriff - NYE - NonPartisan (Nonpartisan),"CURTIN, GREGORY F.",4
PAHRUMP 28,County Sheriff - NYE - NonPartisan (Nonpartisan),"MARSHALL, RICK",107
PAHRUMP 28,County Sheriff - NYE - NonPartisan (Nonpartisan),"MIELZYNSKI, RAY ""THE FLAGMAN""",32
PAHRUMP 28,County Sheriff - NYE - NonPartisan (Nonpartisan),"MORGAN, GALEN J.",53
PAHRUMP 28,County Sheriff - NYE - NonPartisan (Nonpartisan),"MURPHY, ERIC",42
PAHRUMP 28,County Sheriff - NYE - NonPartisan (Nonpartisan),"O'DONNELL, TOM",16
PAHRUMP 28,County Sheriff - NYE - NonPartisan (Nonpartisan),"VERDI, CARLO J.",2
PAHRUMP 28,County Sheriff - NYE - NonPartisan (Nonpartisan),"WEHRLY, SHARON",102
