precinct,office,candidate,votes
Precinct 32,County Comm Dist. 5 (CW),"RUSSELL, WARREN",354
Precinct 32,County Comm Dist. 5 (CW),"WEEKS, ZEB",153
Precinct 32,"District Court Judge, District 4, Department  1","MEMEO, MIKE",276
Precinct 32,"District Court Judge, District 4, Department  1","TORVINEN, MARK",247
Precinct 32,ELKO CONVENTION  AUD BD SEAT A,"GRAVELIN, VICTORIA E.",232
Precinct 32,ELKO CONVENTION  AUD BD SEAT A,"MORFIN, GARY H.",262
Precinct 32,President and Vice President of the United States,"Baldwin, Chuck",13
Precinct 32,President and Vice President of the United States,"Barr, Bob",6
Precinct 32,President and Vice President of the United States,"McCain, John",409
Precinct 32,President and Vice President of the United States,"McKinney, Cynthia",2
Precinct 32,President and Vice President of the United States,"NADER, RALPH",6
Precinct 32,President and Vice President of the United States,None Of These Candidates,5
Precinct 32,President and Vice President of the United States,"Obama, Barack",106
Precinct 32,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",221
Precinct 32,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",276
Precinct 32,"State Assembly, District 33","CARPENTER, JOHN C.",352
Precinct 32,"State Assembly, District 33","TRIGGS, ZACHARY",179
Precinct 32,"State Senate, Rural Senatorial District","HANSEN, JANINE",253
Precinct 32,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",282
Precinct 32,"Supreme Court Justice, Seat B",None Of These Candidates,102
Precinct 32,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",249
Precinct 32,"Supreme Court Justice, Seat B","Schumacher, Deborah",173
Precinct 32,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",150
Precinct 32,"Supreme Court Justice, Seat D","Gibbons, Mark",270
Precinct 32,"Supreme Court Justice, Seat D",None Of These Candidates,100
Precinct 32,"U.S. Representative in Congress, District 2","Bergland, Craig",8
Precinct 32,"U.S. Representative in Congress, District 2","DERBY, JILL",115
Precinct 32,"U.S. Representative in Congress, District 2","Everhart, John",44
Precinct 32,"U.S. Representative in Congress, District 2","HELLER, DEAN",352
Precinct 32,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",11
Precinct 33,County Comm Dist. 1 (CW),"DAHL, DEMAR",66
Precinct 33,County Comm Dist. 1 (CW),"NEFF, DAVID E.",27
Precinct 33,County Comm Dist. 3 (CW),"ELLISON, JOHN",81
Precinct 33,County Comm Dist. 5 (CW),"RUSSELL, WARREN",57
Precinct 33,County Comm Dist. 5 (CW),"WEEKS, ZEB",27
Precinct 33,"District Court Judge, District 4, Department  1","MEMEO, MIKE",47
Precinct 33,"District Court Judge, District 4, Department  1","TORVINEN, MARK",42
Precinct 33,ELKO CONVENTION  AUD BD SEAT A,"GRAVELIN, VICTORIA E.",35
Precinct 33,ELKO CONVENTION  AUD BD SEAT A,"MORFIN, GARY H.",31
Precinct 33,President and Vice President of the United States,"Baldwin, Chuck",1
Precinct 33,President and Vice President of the United States,"Barr, Bob",1
Precinct 33,President and Vice President of the United States,"McCain, John",69
Precinct 33,President and Vice President of the United States,"McKinney, Cynthia",0
Precinct 33,President and Vice President of the United States,"NADER, RALPH",1
Precinct 33,President and Vice President of the United States,None Of These Candidates,0
Precinct 33,President and Vice President of the United States,"Obama, Barack",23
Precinct 33,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",40
Precinct 33,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",37
Precinct 33,"State Assembly, District 33","CARPENTER, JOHN C.",68
Precinct 33,"State Assembly, District 33","TRIGGS, ZACHARY",21
Precinct 33,"State Senate, Rural Senatorial District","HANSEN, JANINE",30
Precinct 33,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",64
Precinct 33,"Supreme Court Justice, Seat B",None Of These Candidates,15
Precinct 33,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",38
Precinct 33,"Supreme Court Justice, Seat B","Schumacher, Deborah",33
Precinct 33,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",25
Precinct 33,"Supreme Court Justice, Seat D","Gibbons, Mark",38
Precinct 33,"Supreme Court Justice, Seat D",None Of These Candidates,19
Precinct 33,"U.S. Representative in Congress, District 2","Bergland, Craig",1
Precinct 33,"U.S. Representative in Congress, District 2","DERBY, JILL",19
Precinct 33,"U.S. Representative in Congress, District 2","Everhart, John",8
Precinct 33,"U.S. Representative in Congress, District 2","HELLER, DEAN",65
Precinct 33,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",1
Precinct 34,County Comm Dist. 1 (CW),"DAHL, DEMAR",83
Precinct 34,County Comm Dist. 1 (CW),"NEFF, DAVID E.",34
Precinct 34,County Comm Dist. 3 (CW),"ELLISON, JOHN",102
Precinct 34,County Comm Dist. 5 (CW),"RUSSELL, WARREN",68
Precinct 34,County Comm Dist. 5 (CW),"WEEKS, ZEB",40
Precinct 34,"District Court Judge, District 4, Department  1","MEMEO, MIKE",58
Precinct 34,"District Court Judge, District 4, Department  1","TORVINEN, MARK",52
Precinct 34,ELKO CONVENTION  AUD BD SEAT A,"GRAVELIN, VICTORIA E.",42
Precinct 34,ELKO CONVENTION  AUD BD SEAT A,"MORFIN, GARY H.",41
Precinct 34,President and Vice President of the United States,"Baldwin, Chuck",2
Precinct 34,President and Vice President of the United States,"Barr, Bob",0
Precinct 34,President and Vice President of the United States,"McCain, John",101
Precinct 34,President and Vice President of the United States,"McKinney, Cynthia",0
Precinct 34,President and Vice President of the United States,"NADER, RALPH",0
Precinct 34,President and Vice President of the United States,None Of These Candidates,2
Precinct 34,President and Vice President of the United States,"Obama, Barack",21
Precinct 34,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",51
Precinct 34,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",40
Precinct 34,"State Assembly, District 33","CARPENTER, JOHN C.",98
Precinct 34,"State Assembly, District 33","TRIGGS, ZACHARY",20
Precinct 34,"State Senate, Rural Senatorial District","HANSEN, JANINE",40
Precinct 34,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",77
Precinct 34,"Supreme Court Justice, Seat B",None Of These Candidates,11
Precinct 34,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",70
Precinct 34,"Supreme Court Justice, Seat B","Schumacher, Deborah",33
Precinct 34,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",30
Precinct 34,"Supreme Court Justice, Seat D","Gibbons, Mark",44
Precinct 34,"Supreme Court Justice, Seat D",None Of These Candidates,27
Precinct 34,"U.S. Representative in Congress, District 2","Bergland, Craig",0
Precinct 34,"U.S. Representative in Congress, District 2","DERBY, JILL",18
Precinct 34,"U.S. Representative in Congress, District 2","Everhart, John",2
Precinct 34,"U.S. Representative in Congress, District 2","HELLER, DEAN",98
Precinct 34,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",0
Precinct 35,County Comm Dist. 1 (CW),"DAHL, DEMAR",65
Precinct 35,County Comm Dist. 1 (CW),"NEFF, DAVID E.",42
Precinct 35,County Comm Dist. 3 (CW),"ELLISON, JOHN",80
Precinct 35,County Comm Dist. 5 (CW),"RUSSELL, WARREN",52
Precinct 35,County Comm Dist. 5 (CW),"WEEKS, ZEB",41
Precinct 35,"District Court Judge, District 4, Department  1","MEMEO, MIKE",62
Precinct 35,"District Court Judge, District 4, Department  1","TORVINEN, MARK",37
Precinct 35,President and Vice President of the United States,"Baldwin, Chuck",2
Precinct 35,President and Vice President of the United States,"Barr, Bob",0
Precinct 35,President and Vice President of the United States,"McCain, John",93
Precinct 35,President and Vice President of the United States,"McKinney, Cynthia",0
Precinct 35,President and Vice President of the United States,"NADER, RALPH",3
Precinct 35,President and Vice President of the United States,None Of These Candidates,0
Precinct 35,President and Vice President of the United States,"Obama, Barack",12
Precinct 35,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",50
Precinct 35,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",48
Precinct 35,"State Assembly, District 33","CARPENTER, JOHN C.",70
Precinct 35,"State Assembly, District 33","TRIGGS, ZACHARY",36
Precinct 35,"State Senate, Rural Senatorial District","HANSEN, JANINE",54
Precinct 35,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",54
Precinct 35,"Supreme Court Justice, Seat B",None Of These Candidates,12
Precinct 35,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",55
Precinct 35,"Supreme Court Justice, Seat B","Schumacher, Deborah",31
Precinct 35,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",31
Precinct 35,"Supreme Court Justice, Seat D","Gibbons, Mark",41
Precinct 35,"Supreme Court Justice, Seat D",None Of These Candidates,17
Precinct 35,"U.S. Representative in Congress, District 2","Bergland, Craig",0
Precinct 35,"U.S. Representative in Congress, District 2","DERBY, JILL",9
Precinct 35,"U.S. Representative in Congress, District 2","Everhart, John",4
Precinct 35,"U.S. Representative in Congress, District 2","HELLER, DEAN",93
Precinct 35,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",0
Precinct 36,County Comm Dist. 1 (CW),"DAHL, DEMAR",88
Precinct 36,County Comm Dist. 1 (CW),"NEFF, DAVID E.",35
Precinct 36,County Comm Dist. 3 (CW),"ELLISON, JOHN",110
Precinct 36,County Comm Dist. 5 (CW),"RUSSELL, WARREN",65
Precinct 36,County Comm Dist. 5 (CW),"WEEKS, ZEB",48
Precinct 36,"District Court Judge, District 4, Department  1","MEMEO, MIKE",62
Precinct 36,"District Court Judge, District 4, Department  1","TORVINEN, MARK",61
Precinct 36,President and Vice President of the United States,"Baldwin, Chuck",0
Precinct 36,President and Vice President of the United States,"Barr, Bob",1
Precinct 36,President and Vice President of the United States,"McCain, John",95
Precinct 36,President and Vice President of the United States,"McKinney, Cynthia",0
Precinct 36,President and Vice President of the United States,"NADER, RALPH",0
Precinct 36,President and Vice President of the United States,None Of These Candidates,0
Precinct 36,President and Vice President of the United States,"Obama, Barack",30
Precinct 36,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",47
Precinct 36,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",61
Precinct 36,"State Assembly, District 33","CARPENTER, JOHN C.",90
Precinct 36,"State Assembly, District 33","TRIGGS, ZACHARY",30
Precinct 36,"State Senate, Rural Senatorial District","HANSEN, JANINE",35
Precinct 36,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",90
Precinct 36,"Supreme Court Justice, Seat B",None Of These Candidates,31
Precinct 36,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",62
Precinct 36,"Supreme Court Justice, Seat B","Schumacher, Deborah",27
Precinct 36,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",23
Precinct 36,"Supreme Court Justice, Seat D","Gibbons, Mark",51
Precinct 36,"Supreme Court Justice, Seat D",None Of These Candidates,42
Precinct 36,"U.S. Representative in Congress, District 2","Bergland, Craig",1
Precinct 36,"U.S. Representative in Congress, District 2","DERBY, JILL",32
Precinct 36,"U.S. Representative in Congress, District 2","Everhart, John",8
Precinct 36,"U.S. Representative in Congress, District 2","HELLER, DEAN",84
Precinct 36,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",0
Precinct 37,County Comm Dist. 1 (CW),"DAHL, DEMAR",40
Precinct 37,County Comm Dist. 1 (CW),"NEFF, DAVID E.",43
Precinct 37,County Comm Dist. 3 (CW),"ELLISON, JOHN",67
Precinct 37,County Comm Dist. 5 (CW),"RUSSELL, WARREN",45
Precinct 37,County Comm Dist. 5 (CW),"WEEKS, ZEB",31
Precinct 37,"District Court Judge, District 4, Department  1","MEMEO, MIKE",44
Precinct 37,"District Court Judge, District 4, Department  1","TORVINEN, MARK",39
Precinct 37,President and Vice President of the United States,"Baldwin, Chuck",0
Precinct 37,President and Vice President of the United States,"Barr, Bob",1
Precinct 37,President and Vice President of the United States,"McCain, John",57
Precinct 37,President and Vice President of the United States,"McKinney, Cynthia",0
Precinct 37,President and Vice President of the United States,"NADER, RALPH",2
Precinct 37,President and Vice President of the United States,None Of These Candidates,2
Precinct 37,President and Vice President of the United States,"Obama, Barack",26
Precinct 37,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",38
Precinct 37,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",38
Precinct 37,"State Assembly, District 33","CARPENTER, JOHN C.",52
Precinct 37,"State Assembly, District 33","TRIGGS, ZACHARY",31
Precinct 37,"State Senate, Rural Senatorial District","HANSEN, JANINE",43
Precinct 37,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",42
Precinct 37,"Supreme Court Justice, Seat B",None Of These Candidates,19
Precinct 37,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",39
Precinct 37,"Supreme Court Justice, Seat B","Schumacher, Deborah",26
Precinct 37,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",23
Precinct 37,"Supreme Court Justice, Seat D","Gibbons, Mark",39
Precinct 37,"Supreme Court Justice, Seat D",None Of These Candidates,20
Precinct 37,"U.S. Representative in Congress, District 2","Bergland, Craig",2
Precinct 37,"U.S. Representative in Congress, District 2","DERBY, JILL",26
Precinct 37,"U.S. Representative in Congress, District 2","Everhart, John",10
Precinct 37,"U.S. Representative in Congress, District 2","HELLER, DEAN",48
Precinct 37,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",2
Precinct 38,County Comm Dist. 1 (CW),"DAHL, DEMAR",74
Precinct 38,County Comm Dist. 1 (CW),"NEFF, DAVID E.",82
Precinct 38,County Comm Dist. 3 (CW),"ELLISON, JOHN",131
Precinct 38,County Comm Dist. 5 (CW),"RUSSELL, WARREN",90
Precinct 38,County Comm Dist. 5 (CW),"WEEKS, ZEB",37
Precinct 38,"District Court Judge, District 4, Department  1","MEMEO, MIKE",83
Precinct 38,"District Court Judge, District 4, Department  1","TORVINEN, MARK",60
Precinct 38,President and Vice President of the United States,"Baldwin, Chuck",0
Precinct 38,President and Vice President of the United States,"Barr, Bob",3
Precinct 38,President and Vice President of the United States,"McCain, John",71
Precinct 38,President and Vice President of the United States,"McKinney, Cynthia",0
Precinct 38,President and Vice President of the United States,"NADER, RALPH",0
Precinct 38,President and Vice President of the United States,None Of These Candidates,1
Precinct 38,President and Vice President of the United States,"Obama, Barack",95
Precinct 38,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",63
Precinct 38,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",67
Precinct 38,"State Assembly, District 33","CARPENTER, JOHN C.",85
Precinct 38,"State Assembly, District 33","TRIGGS, ZACHARY",71
Precinct 38,"State Senate, Rural Senatorial District","HANSEN, JANINE",83
Precinct 38,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",72
Precinct 38,"Supreme Court Justice, Seat B",None Of These Candidates,38
Precinct 38,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",70
Precinct 38,"Supreme Court Justice, Seat B","Schumacher, Deborah",39
Precinct 38,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",44
Precinct 38,"Supreme Court Justice, Seat D","Gibbons, Mark",64
Precinct 38,"Supreme Court Justice, Seat D",None Of These Candidates,39
Precinct 38,"U.S. Representative in Congress, District 2","Bergland, Craig",4
Precinct 38,"U.S. Representative in Congress, District 2","DERBY, JILL",78
Precinct 38,"U.S. Representative in Congress, District 2","Everhart, John",7
Precinct 38,"U.S. Representative in Congress, District 2","HELLER, DEAN",66
Precinct 38,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",4
Precinct 39,County Comm Dist. 1 (CW),"DAHL, DEMAR",38
Precinct 39,County Comm Dist. 1 (CW),"NEFF, DAVID E.",48
Precinct 39,County Comm Dist. 3 (CW),"ELLISON, JOHN",64
Precinct 39,County Comm Dist. 5 (CW),"RUSSELL, WARREN",45
Precinct 39,County Comm Dist. 5 (CW),"WEEKS, ZEB",27
Precinct 39,"District Court Judge, District 4, Department  1","MEMEO, MIKE",49
Precinct 39,"District Court Judge, District 4, Department  1","TORVINEN, MARK",34
Precinct 39,President and Vice President of the United States,"Baldwin, Chuck",6
Precinct 39,President and Vice President of the United States,"Barr, Bob",4
Precinct 39,President and Vice President of the United States,"McCain, John",40
Precinct 39,President and Vice President of the United States,"McKinney, Cynthia",2
Precinct 39,President and Vice President of the United States,"NADER, RALPH",3
Precinct 39,President and Vice President of the United States,None Of These Candidates,0
Precinct 39,President and Vice President of the United States,"Obama, Barack",36
Precinct 39,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",31
Precinct 39,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",41
Precinct 39,"State Assembly, District 33","CARPENTER, JOHN C.",37
Precinct 39,"State Assembly, District 33","TRIGGS, ZACHARY",48
Precinct 39,"State Senate, Rural Senatorial District","HANSEN, JANINE",58
Precinct 39,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",29
Precinct 39,"Supreme Court Justice, Seat B",None Of These Candidates,26
Precinct 39,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",32
Precinct 39,"Supreme Court Justice, Seat B","Schumacher, Deborah",24
Precinct 39,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",26
Precinct 39,"Supreme Court Justice, Seat D","Gibbons, Mark",27
Precinct 39,"Supreme Court Justice, Seat D",None Of These Candidates,27
Precinct 39,"U.S. Representative in Congress, District 2","Bergland, Craig",3
Precinct 39,"U.S. Representative in Congress, District 2","DERBY, JILL",27
Precinct 39,"U.S. Representative in Congress, District 2","Everhart, John",22
Precinct 39,"U.S. Representative in Congress, District 2","HELLER, DEAN",30
Precinct 39,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",4
Precinct 4,County Comm Dist. 1 (CW),"DAHL, DEMAR",319
Precinct 4,County Comm Dist. 1 (CW),"NEFF, DAVID E.",189
Precinct 4,County Comm Dist. 3 (CW),"ELLISON, JOHN",430
Precinct 4,County Comm Dist. 5 (CW),"RUSSELL, WARREN",343
Precinct 4,County Comm Dist. 5 (CW),"WEEKS, ZEB",126
Precinct 4,"District Court Judge, District 4, Department  1","MEMEO, MIKE",229
Precinct 4,"District Court Judge, District 4, Department  1","TORVINEN, MARK",280
Precinct 4,ELKO CONVENTION  AUD BD SEAT A,"GRAVELIN, VICTORIA E.",172
Precinct 4,ELKO CONVENTION  AUD BD SEAT A,"MORFIN, GARY H.",300
Precinct 4,President and Vice President of the United States,"Baldwin, Chuck",3
Precinct 4,President and Vice President of the United States,"Barr, Bob",1
Precinct 4,President and Vice President of the United States,"McCain, John",334
Precinct 4,President and Vice President of the United States,"McKinney, Cynthia",1
Precinct 4,President and Vice President of the United States,"NADER, RALPH",1
Precinct 4,President and Vice President of the United States,None Of These Candidates,7
Precinct 4,President and Vice President of the United States,"Obama, Barack",189
Precinct 4,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",232
Precinct 4,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",241
Precinct 4,"State Assembly, District 33","CARPENTER, JOHN C.",355
Precinct 4,"State Assembly, District 33","TRIGGS, ZACHARY",156
Precinct 4,"State Senate, Rural Senatorial District","HANSEN, JANINE",156
Precinct 4,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",359
Precinct 4,"Supreme Court Justice, Seat B",None Of These Candidates,90
Precinct 4,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",226
Precinct 4,"Supreme Court Justice, Seat B","Schumacher, Deborah",187
Precinct 4,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",109
Precinct 4,"Supreme Court Justice, Seat D","Gibbons, Mark",276
Precinct 4,"Supreme Court Justice, Seat D",None Of These Candidates,115
Precinct 4,"U.S. Representative in Congress, District 2","Bergland, Craig",3
Precinct 4,"U.S. Representative in Congress, District 2","DERBY, JILL",150
Precinct 4,"U.S. Representative in Congress, District 2","Everhart, John",18
Precinct 4,"U.S. Representative in Congress, District 2","HELLER, DEAN",336
Precinct 4,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",7
Precinct 40,County Comm Dist. 1 (CW),"DAHL, DEMAR",535
Precinct 40,County Comm Dist. 1 (CW),"NEFF, DAVID E.",206
Precinct 40,County Comm Dist. 3 (CW),"ELLISON, JOHN",678
Precinct 40,County Comm Dist. 5 (CW),"RUSSELL, WARREN",481
Precinct 40,County Comm Dist. 5 (CW),"WEEKS, ZEB",215
Precinct 40,"District Court Judge, District 4, Department  1","MEMEO, MIKE",410
Precinct 40,"District Court Judge, District 4, Department  1","TORVINEN, MARK",330
Precinct 40,ELKO CONVENTION  AUD BD SEAT A,"GRAVELIN, VICTORIA E.",293
Precinct 40,ELKO CONVENTION  AUD BD SEAT A,"MORFIN, GARY H.",357
Precinct 40,President and Vice President of the United States,"Baldwin, Chuck",7
Precinct 40,President and Vice President of the United States,"Barr, Bob",3
Precinct 40,President and Vice President of the United States,"McCain, John",565
Precinct 40,President and Vice President of the United States,"McKinney, Cynthia",2
Precinct 40,President and Vice President of the United States,"NADER, RALPH",3
Precinct 40,President and Vice President of the United States,None Of These Candidates,5
Precinct 40,President and Vice President of the United States,"Obama, Barack",186
Precinct 40,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",285
Precinct 40,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",400
Precinct 40,"State Assembly, District 33","CARPENTER, JOHN C.",535
Precinct 40,"State Assembly, District 33","TRIGGS, ZACHARY",206
Precinct 40,"State Senate, Rural Senatorial District","HANSEN, JANINE",232
Precinct 40,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",526
Precinct 40,"Supreme Court Justice, Seat B",None Of These Candidates,124
Precinct 40,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",408
Precinct 40,"Supreme Court Justice, Seat B","Schumacher, Deborah",202
Precinct 40,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",162
Precinct 40,"Supreme Court Justice, Seat D","Gibbons, Mark",369
Precinct 40,"Supreme Court Justice, Seat D",None Of These Candidates,176
Precinct 40,"U.S. Representative in Congress, District 2","Bergland, Craig",3
Precinct 40,"U.S. Representative in Congress, District 2","DERBY, JILL",185
Precinct 40,"U.S. Representative in Congress, District 2","Everhart, John",34
Precinct 40,"U.S. Representative in Congress, District 2","HELLER, DEAN",525
Precinct 40,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",8
Precinct 41,County Comm Dist. 1 (CW),"DAHL, DEMAR",570
Precinct 41,County Comm Dist. 1 (CW),"NEFF, DAVID E.",198
Precinct 41,County Comm Dist. 3 (CW),"ELLISON, JOHN",701
Precinct 41,County Comm Dist. 5 (CW),"RUSSELL, WARREN",514
Precinct 41,County Comm Dist. 5 (CW),"WEEKS, ZEB",212
Precinct 41,"District Court Judge, District 4, Department  1","MEMEO, MIKE",419
Precinct 41,"District Court Judge, District 4, Department  1","TORVINEN, MARK",351
Precinct 41,ELKO CONVENTION  AUD BD SEAT A,"GRAVELIN, VICTORIA E.",299
Precinct 41,ELKO CONVENTION  AUD BD SEAT A,"MORFIN, GARY H.",384
Precinct 41,President and Vice President of the United States,"Baldwin, Chuck",4
Precinct 41,President and Vice President of the United States,"Barr, Bob",1
Precinct 41,President and Vice President of the United States,"McCain, John",595
Precinct 41,President and Vice President of the United States,"McKinney, Cynthia",0
Precinct 41,President and Vice President of the United States,"NADER, RALPH",1
Precinct 41,President and Vice President of the United States,None Of These Candidates,2
Precinct 41,President and Vice President of the United States,"Obama, Barack",200
Precinct 41,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",245
Precinct 41,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",471
Precinct 41,"State Assembly, District 33","CARPENTER, JOHN C.",566
Precinct 41,"State Assembly, District 33","TRIGGS, ZACHARY",212
Precinct 41,"State Senate, Rural Senatorial District","HANSEN, JANINE",218
Precinct 41,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",561
Precinct 41,"Supreme Court Justice, Seat B",None Of These Candidates,142
Precinct 41,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",404
Precinct 41,"Supreme Court Justice, Seat B","Schumacher, Deborah",213
Precinct 41,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",198
Precinct 41,"Supreme Court Justice, Seat D","Gibbons, Mark",344
Precinct 41,"Supreme Court Justice, Seat D",None Of These Candidates,197
Precinct 41,"U.S. Representative in Congress, District 2","Bergland, Craig",5
Precinct 41,"U.S. Representative in Congress, District 2","DERBY, JILL",181
Precinct 41,"U.S. Representative in Congress, District 2","Everhart, John",35
Precinct 41,"U.S. Representative in Congress, District 2","HELLER, DEAN",563
Precinct 41,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",8
Precinct 5,County Comm Dist. 1 (CW),"DAHL, DEMAR",312
Precinct 5,County Comm Dist. 1 (CW),"NEFF, DAVID E.",149
Precinct 5,County Comm Dist. 3 (CW),"ELLISON, JOHN",413
Precinct 5,County Comm Dist. 5 (CW),"RUSSELL, WARREN",337
Precinct 5,County Comm Dist. 5 (CW),"WEEKS, ZEB",94
Precinct 5,"District Court Judge, District 4, Department  1","MEMEO, MIKE",209
Precinct 5,"District Court Judge, District 4, Department  1","TORVINEN, MARK",267
Precinct 5,ELKO CONVENTION  AUD BD SEAT A,"GRAVELIN, VICTORIA E.",135
Precinct 5,ELKO CONVENTION  AUD BD SEAT A,"MORFIN, GARY H.",303
Precinct 5,President and Vice President of the United States,"Baldwin, Chuck",0
Precinct 5,President and Vice President of the United States,"Barr, Bob",3
Precinct 5,President and Vice President of the United States,"McCain, John",320
Precinct 5,President and Vice President of the United States,"McKinney, Cynthia",2
Precinct 5,President and Vice President of the United States,"NADER, RALPH",2
Precinct 5,President and Vice President of the United States,None Of These Candidates,6
Precinct 5,President and Vice President of the United States,"Obama, Barack",156
Precinct 5,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",202
Precinct 5,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",233
Precinct 5,"State Assembly, District 33","CARPENTER, JOHN C.",327
Precinct 5,"State Assembly, District 33","TRIGGS, ZACHARY",145
Precinct 5,"State Senate, Rural Senatorial District","HANSEN, JANINE",155
Precinct 5,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",316
Precinct 5,"Supreme Court Justice, Seat B",None Of These Candidates,71
Precinct 5,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",219
Precinct 5,"Supreme Court Justice, Seat B","Schumacher, Deborah",176
Precinct 5,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",90
Precinct 5,"Supreme Court Justice, Seat D","Gibbons, Mark",262
Precinct 5,"Supreme Court Justice, Seat D",None Of These Candidates,102
Precinct 5,"U.S. Representative in Congress, District 2","Bergland, Craig",7
Precinct 5,"U.S. Representative in Congress, District 2","DERBY, JILL",133
Precinct 5,"U.S. Representative in Congress, District 2","Everhart, John",20
Precinct 5,"U.S. Representative in Congress, District 2","HELLER, DEAN",306
Precinct 5,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",10
Precinct 6,County Comm Dist. 1 (CW),"DAHL, DEMAR",327
Precinct 6,County Comm Dist. 1 (CW),"NEFF, DAVID E.",137
Precinct 6,County Comm Dist. 3 (CW),"ELLISON, JOHN",426
Precinct 6,County Comm Dist. 5 (CW),"RUSSELL, WARREN",325
Precinct 6,County Comm Dist. 5 (CW),"WEEKS, ZEB",107
Precinct 6,"District Court Judge, District 4, Department  1","MEMEO, MIKE",246
Precinct 6,"District Court Judge, District 4, Department  1","TORVINEN, MARK",220
Precinct 6,ELKO CONVENTION  AUD BD SEAT A,"GRAVELIN, VICTORIA E.",193
Precinct 6,ELKO CONVENTION  AUD BD SEAT A,"MORFIN, GARY H.",234
Precinct 6,President and Vice President of the United States,"Baldwin, Chuck",8
Precinct 6,President and Vice President of the United States,"Barr, Bob",2
Precinct 6,President and Vice President of the United States,"McCain, John",347
