precinct,office,candidate,votes
PAHRUMP 16,"U.S. Representative in Congress, District 2","Best, Russell",46
PAHRUMP 16,"U.S. Representative in Congress, District 2","HELLER, DEAN",326
PAHRUMP 16,"U.S. Representative in Congress, District 2","Price, Nancy",178
PAHRUMP 16,U.S. Senate,"Angle, Sharron",282
PAHRUMP 16,U.S. Senate,"Ashjian, Scott",8
PAHRUMP 16,U.S. Senate,"Fasano, Tim",7
PAHRUMP 16,U.S. Senate,"Haines, Michael L.",10
PAHRUMP 16,U.S. Senate,"Holland, Jesse",6
PAHRUMP 16,U.S. Senate,None Of These Candidates,8
PAHRUMP 16,U.S. Senate,"Reeves, Jeffrey C.",3
PAHRUMP 16,U.S. Senate,"REID, HARRY",250
PAHRUMP 16,U.S. Senate,"Stand, Wil",2
PAHRUMP 16,"University Board of Regents, District 8","MELCHER, KEVIN C.",226
PAHRUMP 16,"University Board of Regents, District 8","PUCCINELLI, MARGARET",255
PAHRUMP 17,Attorney General,"Barrick, Travis",240
PAHRUMP 17,Attorney General,"CORTEZ MASTO, CATHERINE",227
PAHRUMP 17,Attorney General,"Hansen, Joel F.",61
PAHRUMP 17,Attorney General,None Of These Candidates,21
PAHRUMP 17,COUNTY ASSESSOR,"MATSON, SHIRLEY",318
PAHRUMP 17,COUNTY ASSESSOR,"MUSSELMAN, SANDRA M.",221
PAHRUMP 17,COUNTY CLERK,"MERLINO, SANDRA ""SAM""",318
PAHRUMP 17,COUNTY CLERK,"OPATIK, NORMA JEAN",194
PAHRUMP 17,County Commissioner District V,"MURRAY, LAURAYNE",208
PAHRUMP 17,County Commissioner District V,"SCHINHOFEN, DAN",340
PAHRUMP 17,COUNTY RECORDER,"BEATTY, DEBORAH",292
PAHRUMP 17,COUNTY RECORDER,"FOSTER, BYRON P.",220
PAHRUMP 17,County Sheriff - NYE - NonPartisan,"COBEL, SCOTT",278
PAHRUMP 17,County Sheriff - NYE - NonPartisan,"DEMEO, TONY",261
PAHRUMP 17,COUNTY TREASURER,"BUDAHL, GARY S.",223
PAHRUMP 17,COUNTY TREASURER,"MAHER, MICHAEL W.",316
PAHRUMP 17,DISTRICT ATTORNEY,"KENT, RON",241
PAHRUMP 17,DISTRICT ATTORNEY,"KUNZI, BRIAN T.",308
PAHRUMP 17,Governor,"Curtis, David Scott",5
PAHRUMP 17,Governor,"DiSimone, Eugene ""Gino""",6
PAHRUMP 17,Governor,"Fitzgibbons, Floyd",8
PAHRUMP 17,Governor,"Honig, Aaron Y.",1
PAHRUMP 17,Governor,"Lampitt, Jr., Arthur Forest",4
PAHRUMP 17,Governor,None Of These Candidates,8
PAHRUMP 17,Governor,"Reid, Rory",189
PAHRUMP 17,Governor,"Sandoval, Brian",336
PAHRUMP 17,Lieutenant Governor,"Fitzgibbons, Ryan",39
PAHRUMP 17,Lieutenant Governor,"KROLICKI, BRIAN K.",315
PAHRUMP 17,Lieutenant Governor,None Of These Candidates,15
PAHRUMP 17,Lieutenant Governor,"Sferrazza, Jessica",182
PAHRUMP 17,PAHRUMP TOWN Board - vf 3 - town,"DOLAN, BILL",198
PAHRUMP 17,PAHRUMP TOWN Board - vf 3 - town,"ENDERSBY, CAROLENE",304
PAHRUMP 17,PAHRUMP TOWN Board - vf 3 - town,"KULKIN, HARLEY ZANE",207
PAHRUMP 17,PAHRUMP TOWN Board - vf 3 - town,"RUST, DON",211
PAHRUMP 17,PAHRUMP TOWN Board - vf 3 - town,"SHUPP, NICOLE",143
PAHRUMP 17,PAHRUMP TOWN Board - vf 3 - town,"WATERS, TOM",348
PAHRUMP 17,PUBLIC ADMINISTRATOR,"FINLINSON, FALKON",262
PAHRUMP 17,PUBLIC ADMINISTRATOR,"JOKINEN, DONNA J.",245
PAHRUMP 17,School Board Trustee Area VII,"SUTTON, TIMOTHY B.",285
PAHRUMP 17,School Board Trustee Area VII,"WILLIS, PAUL",176
PAHRUMP 17,Secretary Of State,"Lauer, Rob",263
PAHRUMP 17,Secretary Of State,"MILLER, ROSS",216
PAHRUMP 17,Secretary Of State,None Of These Candidates,15
PAHRUMP 17,Secretary Of State,"Wagner, John",49
PAHRUMP 17,"State Assembly, District 36","GOEDHART, ED",300
PAHRUMP 17,"State Assembly, District 36","HIBBLE, RON",192
PAHRUMP 17,"State Assembly, District 36","VANDERBEEK, DAVID",56
PAHRUMP 17,State Controller,"Herr, Barry",266
PAHRUMP 17,State Controller,"Markowitz, Warren",55
PAHRUMP 17,State Controller,None Of These Candidates,17
PAHRUMP 17,State Controller,"WALLIN, KIM R.",204
PAHRUMP 17,State Treasurer,"Hawkins, Mike",54
PAHRUMP 17,State Treasurer,"MARSHALL, KATE",191
PAHRUMP 17,State Treasurer,"Martin, Steven E.",276
PAHRUMP 17,State Treasurer,None Of These Candidates,17
PAHRUMP 17,"Supreme Court Justice, Seat A","Hardesty, James W.",368
PAHRUMP 17,"Supreme Court Justice, Seat A",None Of These Candidates,122
PAHRUMP 17,"Supreme Court Justice, Seat E",None Of These Candidates,120
PAHRUMP 17,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",366
PAHRUMP 17,"U.S. Representative in Congress, District 2","Best, Russell",32
PAHRUMP 17,"U.S. Representative in Congress, District 2","HELLER, DEAN",340
PAHRUMP 17,"U.S. Representative in Congress, District 2","Price, Nancy",166
PAHRUMP 17,U.S. Senate,"Angle, Sharron",287
PAHRUMP 17,U.S. Senate,"Ashjian, Scott",8
PAHRUMP 17,U.S. Senate,"Fasano, Tim",3
PAHRUMP 17,U.S. Senate,"Haines, Michael L.",6
PAHRUMP 17,U.S. Senate,"Holland, Jesse",1
PAHRUMP 17,U.S. Senate,None Of These Candidates,15
PAHRUMP 17,U.S. Senate,"Reeves, Jeffrey C.",2
PAHRUMP 17,U.S. Senate,"REID, HARRY",235
PAHRUMP 17,U.S. Senate,"Stand, Wil",1
PAHRUMP 17,"University Board of Regents, District 8","MELCHER, KEVIN C.",221
PAHRUMP 17,"University Board of Regents, District 8","PUCCINELLI, MARGARET",254
PAHRUMP 19,Attorney General,"Barrick, Travis",480
PAHRUMP 19,Attorney General,"CORTEZ MASTO, CATHERINE",398
PAHRUMP 19,Attorney General,"Hansen, Joel F.",157
PAHRUMP 19,Attorney General,None Of These Candidates,36
PAHRUMP 19,COUNTY ASSESSOR,"MATSON, SHIRLEY",700
PAHRUMP 19,COUNTY ASSESSOR,"MUSSELMAN, SANDRA M.",356
PAHRUMP 19,COUNTY CLERK,"MERLINO, SANDRA ""SAM""",622
PAHRUMP 19,COUNTY CLERK,"OPATIK, NORMA JEAN",384
PAHRUMP 19,COUNTY RECORDER,"BEATTY, DEBORAH",579
PAHRUMP 19,COUNTY RECORDER,"FOSTER, BYRON P.",405
PAHRUMP 19,County Sheriff - NYE - NonPartisan,"COBEL, SCOTT",459
PAHRUMP 19,County Sheriff - NYE - NonPartisan,"DEMEO, TONY",595
PAHRUMP 19,COUNTY TREASURER,"BUDAHL, GARY S.",387
PAHRUMP 19,COUNTY TREASURER,"MAHER, MICHAEL W.",664
PAHRUMP 19,DISTRICT ATTORNEY,"KENT, RON",561
PAHRUMP 19,DISTRICT ATTORNEY,"KUNZI, BRIAN T.",503
PAHRUMP 19,Governor,"Curtis, David Scott",6
PAHRUMP 19,Governor,"DiSimone, Eugene ""Gino""",6
PAHRUMP 19,Governor,"Fitzgibbons, Floyd",21
PAHRUMP 19,Governor,"Honig, Aaron Y.",1
PAHRUMP 19,Governor,"Lampitt, Jr., Arthur Forest",6
PAHRUMP 19,Governor,None Of These Candidates,10
PAHRUMP 19,Governor,"Reid, Rory",307
PAHRUMP 19,Governor,"Sandoval, Brian",718
PAHRUMP 19,Lieutenant Governor,"Fitzgibbons, Ryan",71
PAHRUMP 19,Lieutenant Governor,"KROLICKI, BRIAN K.",662
PAHRUMP 19,Lieutenant Governor,None Of These Candidates,33
PAHRUMP 19,Lieutenant Governor,"Sferrazza, Jessica",303
PAHRUMP 19,PAHRUMP TOWN Board - vf 3 - town,"DOLAN, BILL",422
PAHRUMP 19,PAHRUMP TOWN Board - vf 3 - town,"ENDERSBY, CAROLENE",495
PAHRUMP 19,PAHRUMP TOWN Board - vf 3 - town,"KULKIN, HARLEY ZANE",372
PAHRUMP 19,PAHRUMP TOWN Board - vf 3 - town,"RUST, DON",433
PAHRUMP 19,PAHRUMP TOWN Board - vf 3 - town,"SHUPP, NICOLE",308
PAHRUMP 19,PAHRUMP TOWN Board - vf 3 - town,"WATERS, TOM",598
PAHRUMP 19,PUBLIC ADMINISTRATOR,"FINLINSON, FALKON",508
PAHRUMP 19,PUBLIC ADMINISTRATOR,"JOKINEN, DONNA J.",476
PAHRUMP 19,School Board Trustee Area V,"LEWIS, PAMELA",521
PAHRUMP 19,School Board Trustee Area V,"SWANGO, MIKE",422
PAHRUMP 19,Secretary Of State,"Lauer, Rob",527
PAHRUMP 19,Secretary Of State,"MILLER, ROSS",409
PAHRUMP 19,Secretary Of State,None Of These Candidates,38
PAHRUMP 19,Secretary Of State,"Wagner, John",96
PAHRUMP 19,"State Assembly, District 36","GOEDHART, ED",650
PAHRUMP 19,"State Assembly, District 36","HIBBLE, RON",328
PAHRUMP 19,"State Assembly, District 36","VANDERBEEK, DAVID",90
PAHRUMP 19,State Controller,"Herr, Barry",573
PAHRUMP 19,State Controller,"Markowitz, Warren",83
PAHRUMP 19,State Controller,None Of These Candidates,47
PAHRUMP 19,State Controller,"WALLIN, KIM R.",363
PAHRUMP 19,State Treasurer,"Hawkins, Mike",78
PAHRUMP 19,State Treasurer,"MARSHALL, KATE",321
PAHRUMP 19,State Treasurer,"Martin, Steven E.",624
PAHRUMP 19,State Treasurer,None Of These Candidates,43
PAHRUMP 19,"Supreme Court Justice, Seat A","Hardesty, James W.",734
PAHRUMP 19,"Supreme Court Justice, Seat A",None Of These Candidates,244
PAHRUMP 19,"Supreme Court Justice, Seat E",None Of These Candidates,246
PAHRUMP 19,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",726
PAHRUMP 19,"U.S. Representative in Congress, District 2","Best, Russell",59
PAHRUMP 19,"U.S. Representative in Congress, District 2","HELLER, DEAN",706
PAHRUMP 19,"U.S. Representative in Congress, District 2","Price, Nancy",287
PAHRUMP 19,U.S. Senate,"Angle, Sharron",651
PAHRUMP 19,U.S. Senate,"Ashjian, Scott",14
PAHRUMP 19,U.S. Senate,"Fasano, Tim",1
PAHRUMP 19,U.S. Senate,"Haines, Michael L.",8
PAHRUMP 19,U.S. Senate,"Holland, Jesse",3
PAHRUMP 19,U.S. Senate,None Of These Candidates,20
PAHRUMP 19,U.S. Senate,"Reeves, Jeffrey C.",7
PAHRUMP 19,U.S. Senate,"REID, HARRY",374
PAHRUMP 19,U.S. Senate,"Stand, Wil",2
PAHRUMP 19,"University Board of Regents, District 8","MELCHER, KEVIN C.",491
PAHRUMP 19,"University Board of Regents, District 8","PUCCINELLI, MARGARET",448
PAHRUMP 20,Attorney General,"Barrick, Travis",150
PAHRUMP 20,Attorney General,"CORTEZ MASTO, CATHERINE",115
PAHRUMP 20,Attorney General,"Hansen, Joel F.",58
PAHRUMP 20,Attorney General,None Of These Candidates,10
PAHRUMP 20,COUNTY ASSESSOR,"MATSON, SHIRLEY",199
PAHRUMP 20,COUNTY ASSESSOR,"MUSSELMAN, SANDRA M.",133
PAHRUMP 20,COUNTY CLERK,"MERLINO, SANDRA ""SAM""",173
PAHRUMP 20,COUNTY CLERK,"OPATIK, NORMA JEAN",150
PAHRUMP 20,County Commissioner District V,"MURRAY, LAURAYNE",108
PAHRUMP 20,County Commissioner District V,"SCHINHOFEN, DAN",228
PAHRUMP 20,COUNTY RECORDER,"BEATTY, DEBORAH",195
PAHRUMP 20,COUNTY RECORDER,"FOSTER, BYRON P.",127
PAHRUMP 20,County Sheriff - NYE - NonPartisan,"COBEL, SCOTT",166
PAHRUMP 20,County Sheriff - NYE - NonPartisan,"DEMEO, TONY",171
PAHRUMP 20,COUNTY TREASURER,"BUDAHL, GARY S.",129
PAHRUMP 20,COUNTY TREASURER,"MAHER, MICHAEL W.",203
PAHRUMP 20,DISTRICT ATTORNEY,"KENT, RON",160
PAHRUMP 20,DISTRICT ATTORNEY,"KUNZI, BRIAN T.",179
PAHRUMP 20,Governor,"Curtis, David Scott",4
PAHRUMP 20,Governor,"DiSimone, Eugene ""Gino""",3
PAHRUMP 20,Governor,"Fitzgibbons, Floyd",10
PAHRUMP 20,Governor,"Honig, Aaron Y.",2
PAHRUMP 20,Governor,"Lampitt, Jr., Arthur Forest",3
PAHRUMP 20,Governor,None Of These Candidates,8
PAHRUMP 20,Governor,"Reid, Rory",101
PAHRUMP 20,Governor,"Sandoval, Brian",216
PAHRUMP 20,Lieutenant Governor,"Fitzgibbons, Ryan",34
PAHRUMP 20,Lieutenant Governor,"KROLICKI, BRIAN K.",192
PAHRUMP 20,Lieutenant Governor,None Of These Candidates,19
PAHRUMP 20,Lieutenant Governor,"Sferrazza, Jessica",94
PAHRUMP 20,PAHRUMP TOWN Board - vf 3 - town,"DOLAN, BILL",106
PAHRUMP 20,PAHRUMP TOWN Board - vf 3 - town,"ENDERSBY, CAROLENE",161
PAHRUMP 20,PAHRUMP TOWN Board - vf 3 - town,"KULKIN, HARLEY ZANE",173
PAHRUMP 20,PAHRUMP TOWN Board - vf 3 - town,"RUST, DON",115
PAHRUMP 20,PAHRUMP TOWN Board - vf 3 - town,"SHUPP, NICOLE",97
PAHRUMP 20,PAHRUMP TOWN Board - vf 3 - town,"WATERS, TOM",197
PAHRUMP 20,PUBLIC ADMINISTRATOR,"FINLINSON, FALKON",166
PAHRUMP 20,PUBLIC ADMINISTRATOR,"JOKINEN, DONNA J.",149
PAHRUMP 20,School Board Trustee Area VII,"SUTTON, TIMOTHY B.",161
PAHRUMP 20,School Board Trustee Area VII,"WILLIS, PAUL",134
PAHRUMP 20,Secretary Of State,"Lauer, Rob",162
PAHRUMP 20,Secretary Of State,"MILLER, ROSS",107
PAHRUMP 20,Secretary Of State,None Of These Candidates,18
PAHRUMP 20,Secretary Of State,"Wagner, John",51
PAHRUMP 20,"State Assembly, District 36","GOEDHART, ED",194
PAHRUMP 20,"State Assembly, District 36","HIBBLE, RON",111
PAHRUMP 20,"State Assembly, District 36","VANDERBEEK, DAVID",32
PAHRUMP 20,State Controller,"Herr, Barry",164
PAHRUMP 20,State Controller,"Markowitz, Warren",38
PAHRUMP 20,State Controller,None Of These Candidates,25
PAHRUMP 20,State Controller,"WALLIN, KIM R.",108
PAHRUMP 20,State Treasurer,"Hawkins, Mike",38
PAHRUMP 20,State Treasurer,"MARSHALL, KATE",100
PAHRUMP 20,State Treasurer,"Martin, Steven E.",179
PAHRUMP 20,State Treasurer,None Of These Candidates,21
PAHRUMP 20,"Supreme Court Justice, Seat A","Hardesty, James W.",236
PAHRUMP 20,"Supreme Court Justice, Seat A",None Of These Candidates,79
PAHRUMP 20,"Supreme Court Justice, Seat E",None Of These Candidates,72
PAHRUMP 20,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",244
PAHRUMP 20,"U.S. Representative in Congress, District 2","Best, Russell",28
PAHRUMP 20,"U.S. Representative in Congress, District 2","HELLER, DEAN",214
PAHRUMP 20,"U.S. Representative in Congress, District 2","Price, Nancy",93
PAHRUMP 20,U.S. Senate,"Angle, Sharron",199
PAHRUMP 20,U.S. Senate,"Ashjian, Scott",8
PAHRUMP 20,U.S. Senate,"Fasano, Tim",4
PAHRUMP 20,U.S. Senate,"Haines, Michael L.",1
PAHRUMP 20,U.S. Senate,"Holland, Jesse",1
PAHRUMP 20,U.S. Senate,None Of These Candidates,11
PAHRUMP 20,U.S. Senate,"Reeves, Jeffrey C.",0
PAHRUMP 20,U.S. Senate,"REID, HARRY",123
PAHRUMP 20,U.S. Senate,"Stand, Wil",1
PAHRUMP 20,"University Board of Regents, District 8","MELCHER, KEVIN C.",159
PAHRUMP 20,"University Board of Regents, District 8","PUCCINELLI, MARGARET",145
PAHRUMP 21,Attorney General,"Barrick, Travis",305
PAHRUMP 21,Attorney General,"CORTEZ MASTO, CATHERINE",338
PAHRUMP 21,Attorney General,"Hansen, Joel F.",123
PAHRUMP 21,Attorney General,None Of These Candidates,22
PAHRUMP 21,COUNTY ASSESSOR,"MATSON, SHIRLEY",428
PAHRUMP 21,COUNTY ASSESSOR,"MUSSELMAN, SANDRA M.",355
PAHRUMP 21,COUNTY CLERK,"MERLINO, SANDRA ""SAM""",444
PAHRUMP 21,COUNTY CLERK,"OPATIK, NORMA JEAN",294
PAHRUMP 21,COUNTY RECORDER,"BEATTY, DEBORAH",448
PAHRUMP 21,COUNTY RECORDER,"FOSTER, BYRON P.",278
PAHRUMP 21,County Sheriff - NYE - NonPartisan,"COBEL, SCOTT",359
PAHRUMP 21,County Sheriff - NYE - NonPartisan,"DEMEO, TONY",417
PAHRUMP 21,COUNTY TREASURER,"BUDAHL, GARY S.",341
PAHRUMP 21,COUNTY TREASURER,"MAHER, MICHAEL W.",437
PAHRUMP 21,DISTRICT ATTORNEY,"KENT, RON",359
PAHRUMP 21,DISTRICT ATTORNEY,"KUNZI, BRIAN T.",431
PAHRUMP 21,Governor,"Curtis, David Scott",9
PAHRUMP 21,Governor,"DiSimone, Eugene ""Gino""",12
PAHRUMP 21,Governor,"Fitzgibbons, Floyd",21
PAHRUMP 21,Governor,"Honig, Aaron Y.",6
PAHRUMP 21,Governor,"Lampitt, Jr., Arthur Forest",17
PAHRUMP 21,Governor,None Of These Candidates,16
PAHRUMP 21,Governor,"Reid, Rory",269
PAHRUMP 21,Governor,"Sandoval, Brian",447
PAHRUMP 21,Lieutenant Governor,"Fitzgibbons, Ryan",64
PAHRUMP 21,Lieutenant Governor,"KROLICKI, BRIAN K.",406
PAHRUMP 21,Lieutenant Governor,None Of These Candidates,26
PAHRUMP 21,Lieutenant Governor,"Sferrazza, Jessica",290
PAHRUMP 21,PAHRUMP TOWN Board - vf 3 - town,"DOLAN, BILL",261
PAHRUMP 21,PAHRUMP TOWN Board - vf 3 - town,"ENDERSBY, CAROLENE",336
PAHRUMP 21,PAHRUMP TOWN Board - vf 3 - town,"KULKIN, HARLEY ZANE",393
PAHRUMP 21,PAHRUMP TOWN Board - vf 3 - town,"RUST, DON",313
PAHRUMP 21,PAHRUMP TOWN Board - vf 3 - town,"SHUPP, NICOLE",226
PAHRUMP 21,PAHRUMP TOWN Board - vf 3 - town,"WATERS, TOM",459
PAHRUMP 21,PUBLIC ADMINISTRATOR,"FINLINSON, FALKON",359
PAHRUMP 21,PUBLIC ADMINISTRATOR,"JOKINEN, DONNA J.",390
PAHRUMP 21,Secretary Of State,"Lauer, Rob",342
PAHRUMP 21,Secretary Of State,"MILLER, ROSS",339
PAHRUMP 21,Secretary Of State,None Of These Candidates,20
PAHRUMP 21,Secretary Of State,"Wagner, John",82
PAHRUMP 21,"State Assembly, District 36","GOEDHART, ED",412
PAHRUMP 21,"State Assembly, District 36","HIBBLE, RON",304
PAHRUMP 21,"State Assembly, District 36","VANDERBEEK, DAVID",67
PAHRUMP 21,State Controller,"Herr, Barry",360
PAHRUMP 21,State Controller,"Markowitz, Warren",79
PAHRUMP 21,State Controller,None Of These Candidates,33
PAHRUMP 21,State Controller,"WALLIN, KIM R.",314
PAHRUMP 21,State Treasurer,"Hawkins, Mike",76
PAHRUMP 21,State Treasurer,"MARSHALL, KATE",306
PAHRUMP 21,State Treasurer,"Martin, Steven E.",390
PAHRUMP 21,State Treasurer,None Of These Candidates,13
PAHRUMP 21,"Supreme Court Justice, Seat A","Hardesty, James W.",555
PAHRUMP 21,"Supreme Court Justice, Seat A",None Of These Candidates,189
PAHRUMP 21,"Supreme Court Justice, Seat E",None Of These Candidates,187
PAHRUMP 21,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",554
PAHRUMP 21,"U.S. Representative in Congress, District 2","Best, Russell",69
PAHRUMP 21,"U.S. Representative in Congress, District 2","HELLER, DEAN",439
PAHRUMP 21,"U.S. Representative in Congress, District 2","Price, Nancy",269
PAHRUMP 21,U.S. Senate,"Angle, Sharron",378
PAHRUMP 21,U.S. Senate,"Ashjian, Scott",22
PAHRUMP 21,U.S. Senate,"Fasano, Tim",9
PAHRUMP 21,U.S. Senate,"Haines, Michael L.",10
PAHRUMP 21,U.S. Senate,"Holland, Jesse",7
PAHRUMP 21,U.S. Senate,None Of These Candidates,17
PAHRUMP 21,U.S. Senate,"Reeves, Jeffrey C.",4
PAHRUMP 21,U.S. Senate,"REID, HARRY",343
PAHRUMP 21,U.S. Senate,"Stand, Wil",5
PAHRUMP 21,"University Board of Regents, District 8","MELCHER, KEVIN C.",364
PAHRUMP 21,"University Board of Regents, District 8","PUCCINELLI, MARGARET",337
PAHRUMP 22,Attorney General,"Barrick, Travis",188
PAHRUMP 22,Attorney General,"CORTEZ MASTO, CATHERINE",210
PAHRUMP 22,Attorney General,"Hansen, Joel F.",70
PAHRUMP 22,Attorney General,None Of These Candidates,17
PAHRUMP 22,COUNTY ASSESSOR,"MATSON, SHIRLEY",251
PAHRUMP 22,COUNTY ASSESSOR,"MUSSELMAN, SANDRA M.",230
PAHRUMP 22,COUNTY CLERK,"MERLINO, SANDRA ""SAM""",267
PAHRUMP 22,COUNTY CLERK,"OPATIK, NORMA JEAN",189
PAHRUMP 22,County Commissioner District V,"MURRAY, LAURAYNE",208
PAHRUMP 22,County Commissioner District V,"SCHINHOFEN, DAN",270
PAHRUMP 22,COUNTY RECORDER,"BEATTY, DEBORAH",263
PAHRUMP 22,COUNTY RECORDER,"FOSTER, BYRON P.",191
PAHRUMP 22,County Sheriff - NYE - NonPartisan,"COBEL, SCOTT",241
PAHRUMP 22,County Sheriff - NYE - NonPartisan,"DEMEO, TONY",228
PAHRUMP 22,COUNTY TREASURER,"BUDAHL, GARY S.",207
PAHRUMP 22,COUNTY TREASURER,"MAHER, MICHAEL W.",258
PAHRUMP 22,DISTRICT ATTORNEY,"KENT, RON",238
PAHRUMP 22,DISTRICT ATTORNEY,"KUNZI, BRIAN T.",245
PAHRUMP 22,Governor,"Curtis, David Scott",7
PAHRUMP 22,Governor,"DiSimone, Eugene ""Gino""",9
PAHRUMP 22,Governor,"Fitzgibbons, Floyd",5
PAHRUMP 22,Governor,"Honig, Aaron Y.",1
PAHRUMP 22,Governor,"Lampitt, Jr., Arthur Forest",8
PAHRUMP 22,Governor,None Of These Candidates,17
PAHRUMP 22,Governor,"Reid, Rory",169
PAHRUMP 22,Governor,"Sandoval, Brian",270
PAHRUMP 22,Lieutenant Governor,"Fitzgibbons, Ryan",44
PAHRUMP 22,Lieutenant Governor,"KROLICKI, BRIAN K.",251
PAHRUMP 22,Lieutenant Governor,None Of These Candidates,13
PAHRUMP 22,Lieutenant Governor,"Sferrazza, Jessica",176
PAHRUMP 22,PAHRUMP TOWN Board - vf 3 - town,"DOLAN, BILL",153
PAHRUMP 22,PAHRUMP TOWN Board - vf 3 - town,"ENDERSBY, CAROLENE",219
PAHRUMP 22,PAHRUMP TOWN Board - vf 3 - town,"KULKIN, HARLEY ZANE",223
PAHRUMP 22,PAHRUMP TOWN Board - vf 3 - town,"RUST, DON",183
PAHRUMP 22,PAHRUMP TOWN Board - vf 3 - town,"SHUPP, NICOLE",141
PAHRUMP 22,PAHRUMP TOWN Board - vf 3 - town,"WATERS, TOM",277
PAHRUMP 22,PUBLIC ADMINISTRATOR,"FINLINSON, FALKON",198
PAHRUMP 22,PUBLIC ADMINISTRATOR,"JOKINEN, DONNA J.",252
PAHRUMP 22,School Board Trustee Area VII,"SUTTON, TIMOTHY B.",267
PAHRUMP 22,School Board Trustee Area VII,"WILLIS, PAUL",152
PAHRUMP 22,Secretary Of State,"Lauer, Rob",204
PAHRUMP 22,Secretary Of State,"MILLER, ROSS",207
PAHRUMP 22,Secretary Of State,None Of These Candidates,14
PAHRUMP 22,Secretary Of State,"Wagner, John",57
PAHRUMP 22,"State Assembly, District 36","GOEDHART, ED",253
PAHRUMP 22,"State Assembly, District 36","HIBBLE, RON",177
PAHRUMP 22,"State Assembly, District 36","VANDERBEEK, DAVID",53
PAHRUMP 22,State Controller,"Herr, Barry",216
PAHRUMP 22,State Controller,"Markowitz, Warren",51
PAHRUMP 22,State Controller,None Of These Candidates,23
PAHRUMP 22,State Controller,"WALLIN, KIM R.",196
PAHRUMP 22,State Treasurer,"Hawkins, Mike",43
PAHRUMP 22,State Treasurer,"MARSHALL, KATE",197
PAHRUMP 22,State Treasurer,"Martin, Steven E.",229
PAHRUMP 22,State Treasurer,None Of These Candidates,17
PAHRUMP 22,"Supreme Court Justice, Seat A","Hardesty, James W.",328
PAHRUMP 22,"Supreme Court Justice, Seat A",None Of These Candidates,117
PAHRUMP 22,"Supreme Court Justice, Seat E",None Of These Candidates,112
PAHRUMP 22,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",326
PAHRUMP 22,"U.S. Representative in Congress, District 2","Best, Russell",35
PAHRUMP 22,"U.S. Representative in Congress, District 2","HELLER, DEAN",273
PAHRUMP 22,"U.S. Representative in Congress, District 2","Price, Nancy",159
PAHRUMP 22,U.S. Senate,"Angle, Sharron",233
PAHRUMP 22,U.S. Senate,"Ashjian, Scott",10
PAHRUMP 22,U.S. Senate,"Fasano, Tim",9
PAHRUMP 22,U.S. Senate,"Haines, Michael L.",1
PAHRUMP 22,U.S. Senate,"Holland, Jesse",2
PAHRUMP 22,U.S. Senate,None Of These Candidates,14
PAHRUMP 22,U.S. Senate,"Reeves, Jeffrey C.",4
PAHRUMP 22,U.S. Senate,"REID, HARRY",210
PAHRUMP 22,U.S. Senate,"Stand, Wil",3
PAHRUMP 22,"University Board of Regents, District 8","MELCHER, KEVIN C.",201
PAHRUMP 22,"University Board of Regents, District 8","PUCCINELLI, MARGARET",216
PAHRUMP 23,Attorney General,"Barrick, Travis",116
PAHRUMP 23,Attorney General,"CORTEZ MASTO, CATHERINE",128
PAHRUMP 23,Attorney General,"Hansen, Joel F.",45
PAHRUMP 23,Attorney General,None Of These Candidates,7
PAHRUMP 23,COUNTY ASSESSOR,"MATSON, SHIRLEY",150
PAHRUMP 23,COUNTY ASSESSOR,"MUSSELMAN, SANDRA M.",138
PAHRUMP 23,COUNTY CLERK,"MERLINO, SANDRA ""SAM""",178
PAHRUMP 23,COUNTY CLERK,"OPATIK, NORMA JEAN",98
PAHRUMP 23,COUNTY RECORDER,"BEATTY, DEBORAH",163
PAHRUMP 23,COUNTY RECORDER,"FOSTER, BYRON P.",107
PAHRUMP 23,County Sheriff - NYE - NonPartisan,"COBEL, SCOTT",155
PAHRUMP 23,County Sheriff - NYE - NonPartisan,"DEMEO, TONY",137
PAHRUMP 23,COUNTY TREASURER,"BUDAHL, GARY S.",119
PAHRUMP 23,COUNTY TREASURER,"MAHER, MICHAEL W.",167
PAHRUMP 23,DISTRICT ATTORNEY,"KENT, RON",131
PAHRUMP 23,DISTRICT ATTORNEY,"KUNZI, BRIAN T.",159
PAHRUMP 23,Governor,"Curtis, David Scott",3
PAHRUMP 23,Governor,"DiSimone, Eugene ""Gino""",3
PAHRUMP 23,Governor,"Fitzgibbons, Floyd",11
PAHRUMP 23,Governor,"Honig, Aaron Y.",2
PAHRUMP 23,Governor,"Lampitt, Jr., Arthur Forest",5
PAHRUMP 23,Governor,None Of These Candidates,6
PAHRUMP 23,Governor,"Reid, Rory",99
PAHRUMP 23,Governor,"Sandoval, Brian",170
PAHRUMP 23,Lieutenant Governor,"Fitzgibbons, Ryan",36
PAHRUMP 23,Lieutenant Governor,"KROLICKI, BRIAN K.",153
PAHRUMP 23,Lieutenant Governor,None Of These Candidates,10
PAHRUMP 23,Lieutenant Governor,"Sferrazza, Jessica",98
